Igehely	Strong-szám	Ragozott alak	Kiejtés	Szótő	Rövid jelentés	Angol tükörfordítás	Kritikai kiadás
Mt 9:5	G1510	ἐστιν	estin	εἰμί	to be	is	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:5	G2123	εὐκοπώτερον·	eukopōteron	εὐκοπώτερος	easy	easier;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:5	G2036	εἰπεῖν·	eipein	ἔπω, ἐρῶ, εἶπον	to say	to say;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:5	G0863	ἀφίενταί	aphientai	ἀφίημι	to release	Are forgiven	NA28+NA27+Tyn+SBL+WH+Treg
Mt 9:5	G4771	σου	sou	σύ	you	of you	NA28+NA27+Tyn+SBL+WH+Treg+Byz
Mt 9:5	G3588	αἱ	hai	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:5	G0266	ἁμαρτίαι,	hamartiai	ἁμαρτία	sin	sins,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:5	G2228	ἢ	ē	ἤ	or/than	or	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:5	G2036	εἰπεῖν·	eipein	ἔπω, ἐρῶ, εἶπον	to say	to say;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:5	G1453	ἔγειρε	egeire	ἐγείρω	to arise	do arise	NA28+NA27+Tyn+SBL+WH+Treg
Mt 9:5	G2532	καὶ	kai	καί	and	and	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:5	G4043	περιπάτει;	peripatei	περιπατέω	to walk	do walk?	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:6	G2443	ἵνα	ina	ἵνα	in order that/to	So that	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:6	G1161	δὲ	de	δέ	but/and	however	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:6	G6063	εἰδῆτε	eidēte	εἴδω	to perceive	you may know	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:6	G3754	ὅτι	hoti	ὅτι	that/since	that	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:6	G1849	ἐξουσίαν	exousian	ἐξουσία	authority	authority	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:6	G2192	ἔχει	echei	ἔχω	to have/be	has	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:6	G3588	ὁ	ho	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:6	G5207	υἱὸς	huios	υἱός	son	Son	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:6	G3588	τοῦ	tou	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:6	G0444	ἀνθρώπου	anthrōpou	ἄνθρωπος	a human	of Man	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:6	G1909	ἐπὶ	epi	ἐπί	upon/to/against	on	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:6	G3588	τῆς	tēs	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:6	G1093	γῆς	gēs	γῆ	earth	earth	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:6	G0863	ἀφιέναι	aphienai	ἀφίημι	to release	to forgive	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:6	G0266	ἁμαρτίας,	hamartias	ἁμαρτία	sin	sins..,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:6	G5119	τότε	tote	τότε	then	Then	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:6	G3004	λέγει	legei	λέγω	to speak	He says	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:6	G3588	τῷ	tō	ὁ	the/this/who	to the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:6	G3885	παραλυτικῷ·	paralutikō	παραλυτικός	paralytic	paralytic;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:6	G1453	ἐγερθεὶς	egertheis	ἐγείρω	to arise	Having arisen	NA28+NA27+Tyn+SBL+TR+Byz
Mt 9:6	G0142	ἆρόν	aron	αἴρω	to take up	do take up	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:6	G4771	σου	sou	σύ	you	your	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:6	G3588	τὴν	tēn	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:6	G2825	κλίνην	klinēn	κλίνη	bed	mat	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:6	G2532	καὶ	kai	καί	and	and	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:6	G5217	ὕπαγε	hupage	ὑπάγω	to go	do go	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:6	G1519	εἰς	eis	εἰς	toward	to	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:6	G3588	τὸν	ton	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:6	G3624	οἶκόν	oikon	οἶκος	house	house	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:6	G4771	σου.	sou	σύ	you	of you.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:7	G2532	καὶ	kai	καί	and	And	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:7	G1453	ἐγερθεὶς	egertheis	ἐγείρω	to arise	having arisen	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:7	G0565	ἀπῆλθεν	apēlthen	ἀπέρχομαι	to go away	he went away	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:7	G1519	εἰς	eis	εἰς	toward	to	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:7	G3588	τὸν	ton	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:7	G3624	οἶκον	oikon	οἶκος	house	house	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:7	G0846	αὐτοῦ.	autou	αὐτός	he/she/it/self	of him.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:8	G1492	ἰδόντες	idontes	εἴδω	to perceive	Having seen	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:8	G1161	δὲ	de	δέ	but/and	now	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:8	G3588	οἱ	hoi	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:8	G3793	ὄχλοι	ochloi	ὄχλος	crowd	crowds	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:8	G5399	ἐφοβήθησαν	ephobēthēsan	φοβέω	to fear	revered	NA28+NA27+Tyn+SBL+WH+Treg
Mt 9:8	G2532	καὶ	kai	καί	and	and	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:8	G1392	ἐδόξασαν	edoxasan	δοξάζω	to glorify	glorified	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:8	G3588	τὸν	ton	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:8	G2316	θεὸν	theon	θεός	God	God	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:8	G3588	τὸν	ton	ὁ	the/this/who	the [One]	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:8	G1325	δόντα	donta	δίδωμι	to give	having given	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:8	G1849	ἐξουσίαν	exousian	ἐξουσία	authority	authority	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:8	G5108	τοιαύτην	toiautēn	τοιοῦτος	such as this	such	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:8	G3588	τοῖς	tois	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:8	G0444	ἀνθρώποις.¶	anthrōpois	ἄνθρωπος	a human	to men.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:9	G2532	Καὶ	Kai	καί	and	And	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:9	G3855	παράγων	paragōn	παράγω	to pass	passing on	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:9	G3588	ὁ	ho	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:9	G2424	Ἰησοῦς	Iēsous	Ἰησοῦς	Jesus/Joshua	Jesus	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:9	G1564	ἐκεῖθεν	ekeithen	ἐκεῖθεν	from there	from there	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:9	G1492	εἶδεν	eiden	εἴδω	to perceive	He saw	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:9	G0444	ἄνθρωπον	anthrōpon	ἄνθρωπος	a human	a man	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:9	G2521	καθήμενον	kathēmenon	κάθημαι	to sit	sitting	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:9	G1909	ἐπὶ	epi	ἐπί	upon/to/against	at	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:9	G3588	τὸ	to	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:9	G5058	τελώνιον,	telōnion	τελώνιον	tax booth	tax booth,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:9	G3156	Μαθθαῖον	Maththaion	Ματθαῖος	Matthew	Matthew	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:9	G3004	λεγόμενον,	legomenon	λέγω	to speak	named,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:9	G2532	καὶ	kai	καί	and	And	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:9	G3004	λέγει	legei	λέγω	to speak	He says	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:9	G0846	αὐτῷ·	autō	αὐτός	he/she/it/self	to him;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:9	G0190	ἀκολούθει	akolouthei	ἀκολουθέω	to follow	do follow	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:9	G3165	μοι.	moi	ἐγώ	I/we	Me.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:9	G2532	καὶ	kai	καί	and	And	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:9	G0450	ἀναστὰς	anastas	ἀνίστημι	to arise	having arisen	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:9	G0190	ἠκολούθησεν	ēkolouthēsen	ἀκολουθέω	to follow	he followed	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:9	G0846	αὐτῷ.	autō	αὐτός	he/she/it/self	Him.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:10	G2532	καὶ	kai	καί	and	And	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:10	G1096	ἐγένετο	egeneto	γίνομαι	to be	it came to pass	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:10	G0846	αὐτοῦ	autou	αὐτός	he/she/it/self	when he	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:10	G0345	ἀνακειμένου	anakeimenou	ἀνάκειμαι	to recline	is reclining	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:10	G1722	ἐν	en	ἐν	in/on/among	in	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:10	G3588	τῇ	tēa	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:10	G3614	οἰκίᾳ,	oikia	οἰκία	home	house,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:10	G2532	καὶ	kai	καί	and	that	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:10	G2400	ἰδοὺ	idou	ἰδού	look!	behold	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:10	G4183	πολλοὶ	polloi	πολύς	much	many	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:10	G5057	τελῶναι	telōnai	τελώνης	tax collector	tax collectors	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:10	G2532	καὶ	kai	καί	and	and	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:10	G0268	ἁμαρτωλοὶ	hamartōloi	ἁμαρτωλός	sinful	sinners	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:10	G2064	ἐλθόντες	elthontes	ἔρχομαι	to come/go	having come	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:10	G4873	συνανέκειντο	sunanekeinto	συνανάκειμαι	to dine with	they were reclining with	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:10	G3588	τῷ	tō	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:10	G2424	Ἰησοῦ	Iēsou	Ἰησοῦς	Jesus/Joshua	Jesus	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:10	G2532	καὶ	kai	καί	and	and	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:10	G3588	τοῖς	tois	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:10	G3101	μαθηταῖς	mathētais	μαθητής	disciple	disciples	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:10	G0846	αὐτοῦ.	autou	αὐτός	he/she/it/self	of Him.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:11	G2532	καὶ	kai	καί	and	And	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:11	G1492	ἰδόντες	idontes	εἴδω	to perceive	having seen [it]	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:11	G3588	οἱ	hoi	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:11	G5330	Φαρισαῖοι	Pharisaioi	Φαρισαῖος	Pharisee	Pharisees	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:11	G3004	ἔλεγον	elegon	λέγω	to speak	was saying	NA28+NA27+Tyn+SBL+WH+Treg
Mt 9:11	G3588	τοῖς	tois	ὁ	the/this/who	to the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:11	G3101	μαθηταῖς	mathētais	μαθητής	disciple	disciples	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:11	G0846	αὐτοῦ·	autou	αὐτός	he/she/it/self	of Him;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:11	G1223	διὰ	dia	διά	through/because of	Because of	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:11	G5101	τί	ti	τίς	which?	why	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:11	G3326	μετὰ	meta	μετά	with/after	with	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:11	G3588	τῶν	tōn	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:11	G5057	τελωνῶν	telōnōn	τελώνης	tax collector	tax collectors	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:11	G2532	καὶ	kai	καί	and	and	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:11	G0268	ἁμαρτωλῶν	hamartōlōn	ἁμαρτωλός	sinful	sinners	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:11	G2068	ἐσθίει	esthiei	ἐσθίω	to eat	eats	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:11	G3588	ὁ	ho	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:11	G1320	διδάσκαλος	didaskalos	διδάσκαλος	teacher	Teacher	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:11	G4771	ὑμῶν;	humōn	σύ	you	of you?	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:12	G3588	ὁ	ho	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:12	G1161	δὲ	de	δέ	but/and	And	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:12	G2424	Ἰησοῦς	Iēsous	Ἰησοῦς	Jesus/Joshua	Jesus	Treg+TR+Byz
Mt 9:12	G0191	ἀκούσας	akousas	ἀκούω	to hear	having heard	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:12	G2036	εἶπεν	eipen	ἔπω, ἐρῶ, εἶπον	to say	He said	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:12	G0846	αὐτοῖς·	autois	αὐτός	he/she/it/self	to them:	TR+Byz
Mt 9:12	G3756	οὐ	ou	οὐ	no	Not	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:12	G5532	χρείαν	chreian	χρεία	need	need	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:12	G2192	ἔχουσιν	echousin	ἔχω	to have/be	have	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:12	G3588	οἱ	hoi	ὁ	the/this/who	those	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:12	G2480	ἰσχύοντες	ischuontes	ἰσχύω	be strong	being strong	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:12	G2395	ἰατροῦ	iatrou	ἰατρός	physician	of a physician	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:12	G0235	ἀλλ᾽	all᾽	ἀλλά	but	but	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:12	G3588	οἱ	hoi	ὁ	the/this/who	those	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:12	G2560	κακῶς	kakōs	κακῶς	badly	sick	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:12	G2192	ἔχοντες.	echontes	ἔχω	to have/be	being.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:13	G4198	πορευθέντες	poreuthentes	πορεύω	to travel	Having gone	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:13	G1161	δὲ	de	δέ	but/and	however	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:13	G3129	μάθετε	mathete	μανθάνω	to learn	do learn	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:13	G5101	τί	ti	τίς	which?	what	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:13	G1510	ἐστιν·	estin	εἰμί	to be	is;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:13	G1656	ἔλεος	eleos	ἔλεος	mercy	Mercy	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:13	G2309	θέλω	thelō	θέλω	to will/desire	I desire	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:13	G2532	καὶ	kai	καί	and	and	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:13	G3756	οὐ	ou	οὐ	no	not [desire]	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:13	G2378	θυσίαν·	thusian	θυσία	sacrifice	sacrifice;’	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:13	G3756	οὐ	ou	οὐ	no	Not	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:13	G1063	γὰρ	gar	γάρ	for	for	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:13	G2064	ἦλθον	ēlthon	ἔρχομαι	to come/go	I came	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:13	G2564	καλέσαι	kalesai	καλέω	to call	to call	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:13	G1342	δικαίους	dikaious	δίκαιος	just	[the] righteous	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:13	G0235	ἀλλ᾽	all᾽	ἀλλά	but	but	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:13	G0268	ἁμαρτωλούς	hamartōlous	ἁμαρτωλός	sinful	sinners	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:13	G1519	εἰς	eis	εἰς	toward	into	TR+Byz
Mt 9:13	G3341	μετάνοιαν.¶	metanoian	μετάνοια	repentance	repentance.	TR+Byz
Mt 9:14	G5119	Τότε	Tote	τότε	then	Then	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:14	G4334	προσέρχονται	proserchontai	προσέρχομαι	to come near/agree	come	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:14	G0846	αὐτῷ	autō	αὐτός	he/she/it/self	to Him	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:14	G3588	οἱ	hoi	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:14	G3101	μαθηταὶ	mathētai	μαθητής	disciple	disciples	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:14	G2491	Ἰωάννου	Iōannou	Ἰωάννης	John	of John	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:14	G3004	λέγοντες·	legontes	λέγω	to speak	saying;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:14	G1223	διὰ	dia	διά	through/because of	Because of	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:14	G5101	τί	ti	τίς	which?	why	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:14	G3165	ἡμεῖς	hēmeis	ἐγώ	I/we	we ourselves	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:14	G2532	καὶ	kai	καί	and	and	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:14	G3588	οἱ	hoi	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:14	G5330	Φαρισαῖοι	Pharisaioi	Φαρισαῖος	Pharisee	Pharisees	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:14	G3522	νηστεύομεν	nēsteuomen	νηστεύω	to fast	do fast	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:14	G4183	πολλά,	polla	πολύς	much	many times,	NA28+NA27+Tyn+SBL+Treg+TR+Byz
Mt 9:14	G3588	οἱ	hoi	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:14	G1161	δὲ	de	δέ	but/and	however	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:14	G3101	μαθηταί	mathētai	μαθητής	disciple	disciples	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:14	G4771	σου	sou	σύ	you	of You	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:14	G3756	οὐ	ou	οὐ	no	not	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:14	G3522	νηστεύουσιν;¶	nēsteuousin	νηστεύω	to fast	fast?	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:15	G2532	Καὶ	Kai	καί	and	And	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:15	G2036	εἶπεν	eipen	ἔπω, ἐρῶ, εἶπον	to say	said	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:15	G0846	αὐτοῖς	autois	αὐτός	he/she/it/self	to them	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:15	G3588	ὁ	ho	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:15	G2424	Ἰησοῦς·	Iēsous	Ἰησοῦς	Jesus/Joshua	Jesus;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:15	G3361	μὴ	mē	μή	not	Surely not	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:15	G1410	δύνανται	dunantai	δύναμαι	be able	can	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:15	G3588	οἱ	hoi	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:15	G5207	υἱοὶ	huioi	υἱός	son	sons	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:15	G3588	τοῦ	tou	ὁ	the/this/who	of the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:15	G3567	νυμφῶνος	numphōnos	νυμφών	bridegroom	bridechamber	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:15	G3996	πενθεῖν	penthein	πενθέω	to mourn	[are] to mourn	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:15	G1909	ἐφ᾽	eph᾽	ἐπί	upon/to/against	as	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:15	G3745	ὅσον	hoson	ὅσος	just as/how much	long as	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:15	G3326	μετ᾽	met᾽	μετά	with/after	with	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:15	G0846	αὐτῶν	autōn	αὐτός	he/she/it/self	them	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:15	G1510	ἐστιν	estin	εἰμί	to be	is	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:15	G3588	ὁ	ho	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:15	G3566	νυμφίος;	numphios	νυμφίος	bridegroom	bridegroom?	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:15	G2064	ἐλεύσονται	eleusontai	ἔρχομαι	to come/go	Will come	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:15	G1161	δὲ	de	δέ	but/and	however	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:15	G2250	ἡμέραι	hēmerai	ἡμέρα	day	days	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
Mt 9:15	G3752	ὅταν	hotan	ὅταν	when(-ever)	when	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
