Név (normalizált)	Névváltozat	Strong-szám	Nyelv	Igehely
Olives_Mount	(Mount of )Olives	G1638	görög	Mrk.13.3
Olives_Mount	(Mount of )Olives	G1638	görög	Mrk.14.26
Olives_Mount	(Mount of )Olives	G1638	görög	Luk.19.37
Olives_Mount	(Mount of )Olives	G1638	görög	Luk.22.39
Olives_Mount	(Mount of )Olives	G1638	görög	Jhn.8.1
Olives_Mount	(Mount of )Olives =NIV,KJV; Olivet =ESV	G1638	görög	Luk.19.29
Olives_Mount	(Mount of )Olives =NIV,KJV; Olivet =ESV	G1638	görög	Luk.21.37
Olives_Mount	(Mount of )Olives =NIV; Olivet =ESV,KJV	G1638	görög	Act.1.12
On	On =ESV,NIV,KJV	H0204	héber	Gen.41.45
On	On =ESV,NIV,KJV	H0204	héber	Gen.46.20
On	On =ESV,NIV,KJV; Heliopolis =NIV; Aven =KJV	H0204	héber	Gen.41.50
On	On =ESV,NIV,KJV; Heliopolis =NIV; Aven =KJV	H0204	héber	Ezk.30.17
On	City of/ Destruction =ESV,KJV; city of/ the Sun =NIV	H2041	héber	Isa.19.18
On	Heliopolis =ESV; temple of the sun =NIV; Beth-shemesh =KJV	H1053J	héber	Jer.43.13
On	Heliopolis (LXX)	G9829	görög	LXX.Gen.41.50
On	Heliopolis (LXX)	G9829	görög	LXX.Gen.46.20
On	Heliopolis (LXX)	G9829	görög	LXX.Exo.1.11
Ono	Ono	H0207	héber	1Ch.8.12
Ono	Ono	H0207	héber	Neh.6.2
Ono	Ono	H0207	héber	Neh.7.37
Ono	Ono	H0207	héber	Neh.11.35
Ono	Ono	H0207	héber	Ezr.2.33
Ono	Hakkephirim =ESV; villages =NIV,KJV	H3715B	héber	Neh.6.2
Ophel	Ophel	H6077	héber	2Ch.27.3
Ophel	Ophel	H6077	héber	2Ch.33.14
Ophel	Ophel	H6077	héber	Neh.3.26
Ophel	Ophel	H6077	héber	Neh.3.27
Ophel	Ophel	H6077	héber	Neh.11.21
Ophir	Ophir	H0211H	héber	1Ki.9.28
Ophir	Ophir	H0211H	héber	1Ki.10.11
Ophir	Ophir	H0211H	héber	1Ki.10.11
Ophir	Ophir	H0211H	héber	1Ki.22.48
Ophir	Ophir	H0211H	héber	1Ch.29.4
Ophir	Ophir	H0211H	héber	2Ch.8.18
Ophir	Ophir	H0211H	héber	2Ch.9.10
Ophir	Ophir	H0211H	héber	Job.22.24
Ophir	Ophir	H0211H	héber	Job.28.16
Ophir	Ophir	H0211H	héber	Psa.45.9
Ophir	Ophir	H0211H	héber	Isa.13.12
Ophni	Ophni	H6078	héber	Jos.18.24
Ophrah	Ophrah	H6084G	héber	Jos.18.23
Ophrah	Ophrah	H6084G	héber	1Sa.13.17
Ophrah	Beth-le-aphrah =ESV; Beth Ophrah =NIV; house of Aphrah =KJV	H1036	héber	Mic.1.10
Ophrah	Ophrah	H6084H	héber	Jdg.6.11
Ophrah	Ophrah	H6084H	héber	Jdg.6.24
Ophrah	Ophrah	H6084H	héber	Jdg.8.27
Ophrah	Ophrah	H6084H	héber	Jdg.8.32
Ophrah	Ophrah	H6084H	héber	Jdg.9.5
Ophrah	Hapharaim	H2663	héber	Jos.19.19
Pacatiana	Pacatiana =KJV,TR; [ ] =ESV,NIV,NA	G3818	görög	1Ti.6.21
Paddan	Paddan =ESV,NIV; Padan =KJV	H6307	héber	Gen.48.7
Paddan	Paddan/-aram =ESV,NIV; Padan/-aram =KJV	H6307	héber	Gen.25.20
Paddan	Paddan/-aram =ESV,NIV; Padan/-aram =KJV	H6307	héber	Gen.28.2
Paddan	Paddan/-aram =ESV,NIV; Padan/-aram =KJV	H6307	héber	Gen.28.5
Paddan	Paddan/-aram =ESV,NIV; Padan/-aram =KJV	H6307	héber	Gen.28.6
Paddan	Paddan/-aram =ESV,NIV; Padan/-aram =KJV	H6307	héber	Gen.28.7
Paddan	Paddan/-aram =ESV,NIV; Padan/-aram =KJV	H6307	héber	Gen.31.18
Paddan	Paddan/-aram =ESV,NIV; Padan/-aram =KJV	H6307	héber	Gen.33.18
Paddan	Paddan/-aram =ESV,NIV; Padan/-aram =KJV	H6307	héber	Gen.35.9
Paddan	Paddan/-aram =ESV,NIV; Padan/-aram =KJV	H6307	héber	Gen.35.26
Paddan	Paddan/-aram =ESV,NIV; Padan/-aram =KJV	H6307	héber	Gen.46.15
Paddan	Aram	H0758O	héber	Num.23.7
Paddan	Aram	H0758O	héber	Hos.12.12
Paddan	Aramean	H0761J	héber	Gen.25.20
Paddan	Aramean	H0761J	héber	Gen.25.20
Paddan	Aramean	H0761J	héber	Gen.28.5
Paddan	Aramean	H0761J	héber	Gen.31.20
Paddan	Aramean	H0761J	héber	Gen.31.24
Paddan	Aramean	H0761J	héber	Deu.26.5
Pamphylia	Pamphylia	G3828	görög	Act.2.10
Pamphylia	Pamphylia	G3828	görög	Act.13.13
Pamphylia	Pamphylia	G3828	görög	Act.14.24
Pamphylia	Pamphylia	G3828	görög	Act.15.38
Pamphylia	Pamphylia	G3828	görög	Act.27.5
Paphos	Paphos	G3974	görög	Act.13.6
Paphos	Paphos	G3974	görög	Act.13.13
Parah	Parah	H6511	héber	Jos.18.23
Paran	Paran	H6290G	héber	Gen.21.21
Paran	Paran	H6290G	héber	Num.10.12
Paran	Paran	H6290G	héber	Num.12.16
Paran	Paran	H6290G	héber	Num.13.3
Paran	Paran	H6290G	héber	Num.13.26
Paran	Paran	H6290G	héber	Deu.1.1
Paran	Paran	H6290G	héber	1Sa.25.1
Paran	Paran	H6290G	héber	1Ki.11.18
Paran	Paran	H6290G	héber	1Ki.11.18
Paran_Mount	(Mount )Paran	H6290H	héber	Deu.33.2
Paran_Mount	(Mount )Paran	H6290H	héber	Hab.3.3
Parbar	colonnade =ESV; court =NIV; Parbar =KJV	H6503	héber	1Ch.26.18
Parvaim	Parvaim	H6516	héber	2Ch.3.6
Patara	Patara	G3959	görög	Act.21.1
Pathros	Pathros =ESV,KJV; Upper Egypt =NIV	H6624	héber	Isa.11.11
Pathros	Pathros =ESV,KJV; Upper Egypt =NIV	H6624	héber	Jer.44.1
Pathros	Pathros =ESV,KJV; Upper Egypt =NIV	H6624	héber	Jer.44.15
Pathros	Pathros =ESV,KJV; Upper Egypt =NIV	H6624	héber	Ezk.29.14
Pathros	Pathros =ESV,KJV; Upper Egypt =NIV	H6624	héber	Ezk.30.14
Patmos	Patmos	G3963	görög	Rev.1.9
Pau	Pau	H6464	héber	Gen.36.39
Pau	Pai =ESV,KJV; Pau =NIV	H6464	héber	1Ch.1.50
Pelusium	Pelusium =ESV,NIV; Sin =KJV	H5512A	héber	Ezk.30.15
Pelusium	Pelusium =ESV,NIV; Sin =KJV	H5512A	héber	Ezk.30.16
Peniel	Peniel	H6439G	héber	Gen.32.30
Peniel	Penuel =ESV,KJV; Peniel =NIV	H6439G	héber	Gen.32.31
Peniel	Penuel =ESV,KJV; Peniel =NIV	H6439G	héber	Jdg.8.8
Peniel	Penuel =ESV,KJV; Peniel =NIV	H6439G	héber	Jdg.8.8
Peniel	Penuel =ESV,KJV; Peniel =NIV	H6439G	héber	Jdg.8.9
Peniel	Penuel =ESV,KJV; Peniel =NIV	H6439G	héber	Jdg.8.17
Peniel	Penuel =ESV,KJV; Peniel =NIV	H6439G	héber	1Ki.12.25
People's_Gate	People's (Gate) =ESV,NIV; people =KJV	H5971H	héber	Jer.17.19
Peor	Peor	H6465	héber	Num.23.28
Peor	Peor	H6465	héber	Num.25.18
Peor	Peor	H6465	héber	Num.25.18
Peor	Peor	H6465	héber	Num.31.16
Peor	Peor	H6465	héber	Jos.22.17
Perazim_Mount	(Mount )Perazim	H6559	héber	Isa.28.21
Perez-uzza	Perez-uzza =ESV,KJV; Perez-uzzah =NIV	H6560G	héber	1Ch.13.11
Perga	Perga	G4011	görög	Act.13.13
Perga	Perga	G4011	görög	Act.13.14
Perga	Perga	G4011	görög	Act.14.25
Pergamum	Pergamum =ESV,NIV; Pergamos =KJV	G4010	görög	Rev.1.11
Pergamum	Pergamum =ESV,NIV; Pergamos =KJV	G4010	görög	Rev.2.12
Persia	Persia	H6539	héber	2Ch.36.20
Persia	Persia	H6539	héber	2Ch.36.22
Persia	Persia	H6539	héber	2Ch.36.22
Persia	Persia	H6539	héber	2Ch.36.23
Persia	Persia	H6539	héber	Ezr.1.1
Persia	Persia	H6539	héber	Ezr.1.1
Persia	Persia	H6539	héber	Ezr.1.2
Persia	Persia	H6539	héber	Ezr.1.8
Persia	Persia	H6539	héber	Ezr.3.7
Persia	Persia	H6539	héber	Ezr.4.3
Persia	Persia	H6539	héber	Ezr.4.5
Persia	Persia	H6539	héber	Ezr.4.5
Persia	Persia	H6539	héber	Ezr.4.7
Persia	Persia	H6539	héber	Ezr.7.1
Persia	Persia	H6539	héber	Ezr.9.9
Persia	Persia	H6539	héber	Est.1.3
Persia	Persia	H6539	héber	Est.1.14
Persia	Persia	H6539	héber	Est.1.18
Persia	Persia	H6539	héber	Est.10.2
Persia	Persia	H6539	héber	Ezk.27.10
Persia	Persia	H6539	héber	Ezk.38.5
Persia	Persia	H6539	héber	Dan.8.20
Persia	Persia	H6539	héber	Dan.10.1
Persia	Persia	H6539	héber	Dan.10.13
Persia	Persia	H6539	héber	Dan.10.13
Persia	Persia	H6539	héber	Dan.10.20
Persia	Persia	H6539	héber	Dan.11.2
Persia	Persian	H6539	héber	Est.1.19
Persia	Persia	H6540	héber	Ezr.4.24
Persia	Persia	H6540	héber	Ezr.6.14
Persia	Persian	H6540	héber	Dan.5.28
Persia	Persian	H6540	héber	Dan.6.8
Persia	Persian	H6540	héber	Dan.6.12
Persia	Persian	H6540	héber	Dan.6.15
Persia	Persian =ESV; Persia =NIV; Apharsite =KJV	H0670	héber	Ezr.4.9
Persia	Persian	H6542	héber	Neh.12.22
Persia	Persian	H6543	héber	Dan.6.28
Pethor	Pethor	H6604	héber	Num.22.5
Pethor	Pethor	H6604	héber	Deu.23.4
Pharpar	Pharpar	H6554	héber	2Ki.5.12
Philadelphia	Philadelphia	G5359	görög	Rev.1.11
Philadelphia	Philadelphia	G5359	görög	Rev.3.7
Philippi	Philippi	G5375	görög	Act.16.12
Philippi	Philippi	G5375	görög	Act.20.6
Philippi	Philippi	G5375	görög	Php.1.1
Philippi	Philippi	G5375	görög	1Th.2.2
Philippi	Philippi =KJV,TR; [ ] =ESV,NIV,NA	G5375	görög	1Co.16.24
Philippi	Philippi =KJV,TR; [ ] =ESV,NIV,NA	G5375	görög	2Co.13.13
Philippi	Philippi =KJV,TR; [ ] =ESV,NIV,NA	G5375	görög	2Co.13.14
Philippi	Philippian	G5374	görög	Php.4.15
Philippi	Philippian =KJV,TR; [ ] =ESV,NIV,NA	G5374	görög	Php.4.23
Philistia	Philistia =ESV,NIV,KJV; Palestina =KJV	H6429	héber	Exo.15.14
Philistia	Philistia =ESV,NIV,KJV; Palestina =KJV	H6429	héber	Psa.60.8
Philistia	Philistia =ESV,NIV,KJV; Palestina =KJV	H6429	héber	Psa.83.7
Philistia	Philistia =ESV,NIV,KJV; Palestina =KJV	H6429	héber	Psa.87.4
Philistia	Philistia =ESV,NIV,KJV; Palestina =KJV	H6429	héber	Psa.108.9
Philistia	Philistia =ESV,NIV,KJV; Palestina =KJV	H6429	héber	Isa.14.29
Philistia	Philistia =ESV,NIV,KJV; Palestina =KJV	H6429	héber	Isa.14.31
Philistia	Philistia =ESV,NIV,KJV; Palestina =KJV	H6429	héber	Jol.3.4
Philistia	Philistine	H6430G	héber	Gen.21.32
Philistia	Philistine	H6430G	héber	Gen.21.34
Philistia	Philistine	H6430G	héber	Gen.26.1
Philistia	Philistine	H6430G	héber	Gen.26.8
Philistia	Philistine	H6430G	héber	Gen.26.14
Philistia	Philistine	H6430G	héber	Gen.26.15
Philistia	Philistine	H6430G	héber	Gen.26.18
Philistia	Philistine	H6430G	héber	Exo.13.17
Philistia	Philistine	H6430G	héber	Exo.23.31
Philistia	Philistine	H6430G	héber	Jos.13.2
Philistia	Philistine	H6430G	héber	Jos.13.3
Philistia	Philistine	H6430G	héber	Jdg.3.3
Philistia	Philistine	H6430G	héber	Jdg.3.31
Philistia	Philistine	H6430G	héber	Jdg.10.6
Philistia	Philistine	H6430G	héber	Jdg.10.7
Philistia	Philistine	H6430G	héber	Jdg.10.11
Philistia	Philistine	H6430G	héber	Jdg.13.1
Philistia	Philistine	H6430G	héber	Jdg.13.5
Philistia	Philistine	H6430G	héber	Jdg.14.1
Philistia	Philistine	H6430G	héber	Jdg.14.2
Philistia	Philistine	H6430G	héber	Jdg.14.3
Philistia	Philistine	H6430G	héber	Jdg.14.4
Philistia	Philistine	H6430G	héber	Jdg.14.4
Philistia	Philistine	H6430G	héber	Jdg.15.3
Philistia	Philistine	H6430G	héber	Jdg.15.5
Philistia	Philistine	H6430G	héber	Jdg.15.6
Philistia	Philistine	H6430G	héber	Jdg.15.6
Philistia	Philistine	H6430G	héber	Jdg.15.9
Philistia	Philistine	H6430G	héber	Jdg.15.11
Philistia	Philistine	H6430G	héber	Jdg.15.12
Philistia	Philistine	H6430G	héber	Jdg.15.14
Philistia	Philistine	H6430G	héber	Jdg.15.20
Philistia	Philistine	H6430G	héber	Jdg.16.5
Philistia	Philistine	H6430G	héber	Jdg.16.8
Philistia	Philistine	H6430G	héber	Jdg.16.9
Philistia	Philistine	H6430G	héber	Jdg.16.12
Philistia	Philistine	H6430G	héber	Jdg.16.14
Philistia	Philistine	H6430G	héber	Jdg.16.18
Philistia	Philistine	H6430G	héber	Jdg.16.18
Philistia	Philistine	H6430G	héber	Jdg.16.20
Philistia	Philistine	H6430G	héber	Jdg.16.21
Philistia	Philistine	H6430G	héber	Jdg.16.23
Philistia	Philistine	H6430G	héber	Jdg.16.27
Philistia	Philistine	H6430G	héber	Jdg.16.28
Philistia	Philistine	H6430G	héber	Jdg.16.30
Philistia	Philistine	H6430G	héber	1Sa.4.1
Philistia	Philistine	H6430G	héber	1Sa.4.1
Philistia	Philistine	H6430G	héber	1Sa.4.2
Philistia	Philistine	H6430G	héber	1Sa.4.2
Philistia	Philistine	H6430G	héber	1Sa.4.3
Philistia	Philistine	H6430G	héber	1Sa.4.6
Philistia	Philistine	H6430G	héber	1Sa.4.7
Philistia	Philistine	H6430G	héber	1Sa.4.9
Philistia	Philistine	H6430G	héber	1Sa.4.10
Philistia	Philistine	H6430G	héber	1Sa.4.17
Philistia	Philistine	H6430G	héber	1Sa.5.1
Philistia	Philistine	H6430G	héber	1Sa.5.2
Philistia	Philistine	H6430G	héber	1Sa.5.8
Philistia	Philistine	H6430G	héber	1Sa.5.11
Philistia	Philistine	H6430G	héber	1Sa.6.1
Philistia	Philistine	H6430G	héber	1Sa.6.2
Philistia	Philistine	H6430G	héber	1Sa.6.4
Philistia	Philistine	H6430G	héber	1Sa.6.12
Philistia	Philistine	H6430G	héber	1Sa.6.16
Philistia	Philistine	H6430G	héber	1Sa.6.17
Philistia	Philistine	H6430G	héber	1Sa.6.18
Philistia	Philistine	H6430G	héber	1Sa.6.21
Philistia	Philistine	H6430G	héber	1Sa.7.3
Philistia	Philistine	H6430G	héber	1Sa.7.7
Philistia	Philistine	H6430G	héber	1Sa.7.7
Philistia	Philistine	H6430G	héber	1Sa.7.7
Philistia	Philistine	H6430G	héber	1Sa.7.8
Philistia	Philistine	H6430G	héber	1Sa.7.10
Philistia	Philistine	H6430G	héber	1Sa.7.10
Philistia	Philistine	H6430G	héber	1Sa.7.11
Philistia	Philistine	H6430G	héber	1Sa.7.13
Philistia	Philistine	H6430G	héber	1Sa.7.13
Philistia	Philistine	H6430G	héber	1Sa.7.14
Philistia	Philistine	H6430G	héber	1Sa.7.14
Philistia	Philistine	H6430G	héber	1Sa.9.16
Philistia	Philistine	H6430G	héber	1Sa.10.5
Philistia	Philistine	H6430G	héber	1Sa.12.9
Philistia	Philistine	H6430G	héber	1Sa.13.3
Philistia	Philistine	H6430G	héber	1Sa.13.3
Philistia	Philistine	H6430G	héber	1Sa.13.4
Philistia	Philistine	H6430G	héber	1Sa.13.4
Philistia	Philistine	H6430G	héber	1Sa.13.5
Philistia	Philistine	H6430G	héber	1Sa.13.11
Philistia	Philistine	H6430G	héber	1Sa.13.12
Philistia	Philistine	H6430G	héber	1Sa.13.16
Philistia	Philistine	H6430G	héber	1Sa.13.17
Philistia	Philistine	H6430G	héber	1Sa.13.19
Philistia	Philistine	H6430G	héber	1Sa.13.20
Philistia	Philistine	H6430G	héber	1Sa.13.23
Philistia	Philistine	H6430G	héber	1Sa.14.1
Philistia	Philistine	H6430G	héber	1Sa.14.4
Philistia	Philistine	H6430G	héber	1Sa.14.11
Philistia	Philistine	H6430G	héber	1Sa.14.11
Philistia	Philistine	H6430G	héber	1Sa.14.19
Philistia	Philistine	H6430G	héber	1Sa.14.21
Philistia	Philistine	H6430G	héber	1Sa.14.22
Philistia	Philistine	H6430G	héber	1Sa.14.30
Philistia	Philistine	H6430G	héber	1Sa.14.31
Philistia	Philistine	H6430G	héber	1Sa.14.36
Philistia	Philistine	H6430G	héber	1Sa.14.37
Philistia	Philistine	H6430G	héber	1Sa.14.46
Philistia	Philistine	H6430G	héber	1Sa.14.46
Philistia	Philistine	H6430G	héber	1Sa.14.47
Philistia	Philistine	H6430G	héber	1Sa.14.52
Philistia	Philistine	H6430G	héber	1Sa.17.1
Philistia	Philistine	H6430G	héber	1Sa.17.2
Philistia	Philistine	H6430G	héber	1Sa.17.3
Philistia	Philistine	H6430G	héber	1Sa.17.4
Philistia	Philistine	H6430G	héber	1Sa.17.8
Philistia	Philistine	H6430G	héber	1Sa.17.10
Philistia	Philistine	H6430G	héber	1Sa.17.11
Philistia	Philistine	H6430G	héber	1Sa.17.16
Philistia	Philistine	H6430G	héber	1Sa.17.19
Philistia	Philistine	H6430G	héber	1Sa.17.21
Philistia	Philistine	H6430G	héber	1Sa.17.23
Philistia	Philistine	H6430G	héber	1Sa.17.23
Philistia	Philistine	H6430G	héber	1Sa.17.26
Philistia	Philistine	H6430G	héber	1Sa.17.26
Philistia	Philistine	H6430G	héber	1Sa.17.32
Philistia	Philistine	H6430G	héber	1Sa.17.33
Philistia	Philistine	H6430G	héber	1Sa.17.36
Philistia	Philistine	H6430G	héber	1Sa.17.37
Philistia	Philistine	H6430G	héber	1Sa.17.40
Philistia	Philistine	H6430G	héber	1Sa.17.41
Philistia	Philistine	H6430G	héber	1Sa.17.42
Philistia	Philistine	H6430G	héber	1Sa.17.43
Philistia	Philistine	H6430G	héber	1Sa.17.43
Philistia	Philistine	H6430G	héber	1Sa.17.44
Philistia	Philistine	H6430G	héber	1Sa.17.45
Philistia	Philistine	H6430G	héber	1Sa.17.46
Philistia	Philistine	H6430G	héber	1Sa.17.48
Philistia	Philistine	H6430G	héber	1Sa.17.48
Philistia	Philistine	H6430G	héber	1Sa.17.49
Philistia	Philistine	H6430G	héber	1Sa.17.50
Philistia	Philistine	H6430G	héber	1Sa.17.50
Philistia	Philistine	H6430G	héber	1Sa.17.51
Philistia	Philistine	H6430G	héber	1Sa.17.51
Philistia	Philistine	H6430G	héber	1Sa.17.52
Philistia	Philistine	H6430G	héber	1Sa.17.52
Philistia	Philistine	H6430G	héber	1Sa.17.53
Philistia	Philistine	H6430G	héber	1Sa.17.54
Philistia	Philistine	H6430G	héber	1Sa.17.55
Philistia	Philistine	H6430G	héber	1Sa.17.57
Philistia	Philistine	H6430G	héber	1Sa.17.57
Philistia	Philistine	H6430G	héber	1Sa.18.6
Philistia	Philistine	H6430G	héber	1Sa.18.17
Philistia	Philistine	H6430G	héber	1Sa.18.21
Philistia	Philistine	H6430G	héber	1Sa.18.25
Philistia	Philistine	H6430G	héber	1Sa.18.25
Philistia	Philistine	H6430G	héber	1Sa.18.27
Philistia	Philistine	H6430G	héber	1Sa.18.30
Philistia	Philistine	H6430G	héber	1Sa.19.5
Philistia	Philistine	H6430G	héber	1Sa.19.8
Philistia	Philistine	H6430G	héber	1Sa.21.9
Philistia	Philistine	H6430G	héber	1Sa.22.10
Philistia	Philistine	H6430G	héber	1Sa.23.1
Philistia	Philistine	H6430G	héber	1Sa.23.2
Philistia	Philistine	H6430G	héber	1Sa.23.2
Philistia	Philistine	H6430G	héber	1Sa.23.3
Philistia	Philistine	H6430G	héber	1Sa.23.4
Philistia	Philistine	H6430G	héber	1Sa.23.5
Philistia	Philistine	H6430G	héber	1Sa.23.27
Philistia	Philistine	H6430G	héber	1Sa.23.28
Philistia	Philistine	H6430G	héber	1Sa.24.1
Philistia	Philistine	H6430G	héber	1Sa.27.1
Philistia	Philistine	H6430G	héber	1Sa.27.7
Philistia	Philistine	H6430G	héber	1Sa.27.11
Philistia	Philistine	H6430G	héber	1Sa.28.1
Philistia	Philistine	H6430G	héber	1Sa.28.4
Philistia	Philistine	H6430G	héber	1Sa.28.5
Philistia	Philistine	H6430G	héber	1Sa.28.15
Philistia	Philistine	H6430G	héber	1Sa.28.19
Philistia	Philistine	H6430G	héber	1Sa.28.19
Philistia	Philistine	H6430G	héber	1Sa.29.1
Philistia	Philistine	H6430G	héber	1Sa.29.2
Philistia	Philistine	H6430G	héber	1Sa.29.3
Philistia	Philistine	H6430G	héber	1Sa.29.3
Philistia	Philistine	H6430G	héber	1Sa.29.4
Philistia	Philistine	H6430G	héber	1Sa.29.4
Philistia	Philistine	H6430G	héber	1Sa.29.7
Philistia	Philistine	H6430G	héber	1Sa.29.9
Philistia	Philistine	H6430G	héber	1Sa.29.11
Philistia	Philistine	H6430G	héber	1Sa.29.11
Philistia	Philistine	H6430G	héber	1Sa.30.16
Philistia	Philistine	H6430G	héber	1Sa.31.1
Philistia	Philistine	H6430G	héber	1Sa.31.1
Philistia	Philistine	H6430G	héber	1Sa.31.2
Philistia	Philistine	H6430G	héber	1Sa.31.2
Philistia	Philistine	H6430G	héber	1Sa.31.7
Philistia	Philistine	H6430G	héber	1Sa.31.8
Philistia	Philistine	H6430G	héber	1Sa.31.9
Philistia	Philistine	H6430G	héber	1Sa.31.11
Philistia	Philistine	H6430G	héber	2Sa.1.20
Philistia	Philistine	H6430G	héber	2Sa.3.14
Philistia	Philistine	H6430G	héber	2Sa.3.18
Philistia	Philistine	H6430G	héber	2Sa.5.17
Philistia	Philistine	H6430G	héber	2Sa.5.17
Philistia	Philistine	H6430G	héber	2Sa.5.18
Philistia	Philistine	H6430G	héber	2Sa.5.19
Philistia	Philistine	H6430G	héber	2Sa.5.19
Philistia	Philistine	H6430G	héber	2Sa.5.22
Philistia	Philistine	H6430G	héber	2Sa.5.24
Philistia	Philistine	H6430G	héber	2Sa.5.25
Philistia	Philistine	H6430G	héber	2Sa.8.1
Philistia	Philistine	H6430G	héber	2Sa.8.1
Philistia	Philistine	H6430G	héber	2Sa.8.12
Philistia	Philistine	H6430G	héber	2Sa.19.9
Philistia	Philistine	H6430G	héber	2Sa.21.12
Philistia	Philistine	H6430G	héber	2Sa.21.12
Philistia	Philistine	H6430G	héber	2Sa.21.15
Philistia	Philistine	H6430G	héber	2Sa.21.15
Philistia	Philistine	H6430G	héber	2Sa.21.17
Philistia	Philistine	H6430G	héber	2Sa.21.18
Philistia	Philistine	H6430G	héber	2Sa.21.19
Philistia	Philistine	H6430G	héber	2Sa.23.9
Philistia	Philistine	H6430G	héber	2Sa.23.10
Philistia	Philistine	H6430G	héber	2Sa.23.11
Philistia	Philistine	H6430G	héber	2Sa.23.11
Philistia	Philistine	H6430G	héber	2Sa.23.12
Philistia	Philistine	H6430G	héber	2Sa.23.13
Philistia	Philistine	H6430G	héber	2Sa.23.14
Philistia	Philistine	H6430G	héber	2Sa.23.16
Philistia	Philistine	H6430G	héber	1Ki.4.21
Philistia	Philistine	H6430G	héber	1Ki.15.27
Philistia	Philistine	H6430G	héber	1Ki.16.15
Philistia	Philistine	H6430G	héber	2Ki.8.2
Philistia	Philistine	H6430G	héber	2Ki.8.3
Philistia	Philistine	H6430G	héber	2Ki.18.8
Philistia	Philistine	H6430G	héber	1Ch.10.1
Philistia	Philistine	H6430G	héber	1Ch.10.1
Philistia	Philistine	H6430G	héber	1Ch.10.2
Philistia	Philistine	H6430G	héber	1Ch.10.2
Philistia	Philistine	H6430G	héber	1Ch.10.7
Philistia	Philistine	H6430G	héber	1Ch.10.8
Philistia	Philistine	H6430G	héber	1Ch.10.9
Philistia	Philistine	H6430G	héber	1Ch.10.11
Philistia	Philistine	H6430G	héber	1Ch.11.13
Philistia	Philistine	H6430G	héber	1Ch.11.13
Philistia	Philistine	H6430G	héber	1Ch.11.14
Philistia	Philistine	H6430G	héber	1Ch.11.15
Philistia	Philistine	H6430G	héber	1Ch.11.16
Philistia	Philistine	H6430G	héber	1Ch.11.18
Philistia	Philistine	H6430G	héber	1Ch.12.19
Philistia	Philistine	H6430G	héber	1Ch.12.19
Philistia	Philistine	H6430G	héber	1Ch.14.8
Philistia	Philistine	H6430G	héber	1Ch.14.8
Philistia	Philistine	H6430G	héber	1Ch.14.9
Philistia	Philistine	H6430G	héber	1Ch.14.10
Philistia	Philistine	H6430G	héber	1Ch.14.13
Philistia	Philistine	H6430G	héber	1Ch.14.15
Philistia	Philistine	H6430G	héber	1Ch.14.16
Philistia	Philistine	H6430G	héber	1Ch.18.1
Philistia	Philistine	H6430G	héber	1Ch.18.1
Philistia	Philistine	H6430G	héber	1Ch.18.11
Philistia	Philistine	H6430G	héber	1Ch.20.4
Philistia	Philistine	H6430G	héber	1Ch.20.5
Philistia	Philistine	H6430G	héber	2Ch.9.26
Philistia	Philistine	H6430G	héber	2Ch.17.11
Philistia	Philistine	H6430G	héber	2Ch.21.16
Philistia	Philistine	H6430G	héber	2Ch.26.6
Philistia	Philistine	H6430G	héber	2Ch.26.6
Philistia	Philistine	H6430G	héber	2Ch.26.7
Philistia	Philistine	H6430G	héber	2Ch.28.18
Philistia	Philistine	H6430G	héber	Psa.56.1
Philistia	Philistine	H6430G	héber	Isa.2.6
Philistia	Philistine	H6430G	héber	Isa.9.12
Philistia	Philistine	H6430G	héber	Isa.11.14
Philistia	Philistine	H6430G	héber	Jer.25.20
Philistia	Philistine	H6430G	héber	Jer.47.1
Philistia	Philistine	H6430G	héber	Jer.47.4
Philistia	Philistine	H6430G	héber	Jer.47.4
Philistia	Philistine	H6430G	héber	Ezk.16.27
Philistia	Philistine	H6430G	héber	Ezk.16.57
Philistia	Philistine	H6430G	héber	Ezk.25.15
Philistia	Philistine	H6430G	héber	Ezk.25.16
Philistia	Philistine	H6430G	héber	Amo.1.8
Philistia	Philistine	H6430G	héber	Amo.6.2
Philistia	Philistine	H6430G	héber	Amo.9.7
Philistia	Philistine	H6430G	héber	Oba.1.19
Philistia	Philistine	H6430G	héber	Zep.2.5
Philistia	Philistine =NIV,KJV; Philistia =ESV	H6430G	héber	Zec.9.6
Phoenicia	Phoenicia =ESV,NIV; Phenice =KJV	G5403	görög	Act.11.19
Phoenicia	Phoenicia =ESV,NIV; Phenice =KJV	G5403	görög	Act.15.3
Phoenicia	Phoenicia =ESV,NIV; Phenice =KJV	G5403	görög	Act.21.2
Phoenix	Phoenix =ESV,NIV; Phenice =KJV	G5405	görög	Act.27.12
Phrygia	Phrygia	G5435	görög	Act.2.10
Phrygia	Phrygia	G5435	görög	Act.16.6
Phrygia	Phrygia	G5435	görög	Act.18.23
Phrygia	Phrygia =KJV,TR; [ ] =ESV,NIV,NA	G5435	görög	1Ti.6.21
Pi-beseth	Pi-beseth =ESV,KJV; Bubastis =NIV	H6364	héber	Ezk.30.17
Pi-hahiroth	Pi-hahiroth =ESV,KJV; Pi Hahiroth =NIV	H6367	héber	Exo.14.2
Pi-hahiroth	Pi-hahiroth =ESV,KJV; Pi Hahiroth =NIV	H6367	héber	Exo.14.9
