Strong_padded	Strong_eredeti	Teljes_szocikk
H0758	H758	אֲרָם (ʼĂrâm｜arawm'｜proper noun｜grouping｜Aram) [pn] אֲרָם, אֲרַם מַעֲכָה ETCBC: אֲרָם (nmpr｜Aram), אֲרַם מַעֲכָה (nmpr｜Aram Maacah) OSHL: a.ft.aa TWOT: 163 GK: H806 Derivation: from the same as אַרְמֹון; the highland; Strong's: Aram or Syria, and its inhabitants; also the name of the son of Shem, a grandson of Nahor, and of an Israelite KJV: Aram, Mesopotamia, Syria, Syrians.
H0759	H759	אַרְמֹון (ʼarmôwn｜ar-mone'｜noun｜masculine｜citadel) [Heb] אַרְמֹון ETCBC: אַרְמֹון (subs｜dwelling tower) OSHL: a.fu.ab TWOT: 164a GK: H810 Greek: ἄμφοδον, θεμέλιος, οἶκος, πόλις Derivation: from an unused root (meaning to be elevated); Strong's: a citadel (from its height) KJV: castle, palace. Compare הַרְמֹון.
H0760	H760	אֲרַם צֹובָה (ʼĂram Tsôwbâh｜ar-am' tso-baw'｜proper noun｜location｜Aram-zobah) [pn] אֲרַם צֹובָה ETCBC: צֹובָא (nmpr｜Zobah) OSHL: a.ft.aa GK: H809 Typo: xlit ʼĂram Tsôbâh corrected to ʼĂram Tsôwbâh Derivation: from אֲרָם and צֹובָא; Strong's: Aram of Tsoba (or Coele-Syria) KJV: Aram-zobah.
H0761	H761	אֲרַמִּי (ʼĂrammîy｜ar-am-mee'｜adjective｜Aramæan) [pn] אֲרַמִּי, רַמִּים ETCBC: אֲרַמִּי (adjv｜Aramean) OSHL: a.ft.ab GK: H812, H8246 Derivation: patrial from אֲרָם; Strong's: an Aramite or Aramaean KJV: Syrian, Aramitess.
H0762	H762	אֲרָמִית (ʼĂrâmîyth｜ar-aw-meeth'｜adverb｜in Aramaic) [Heb] אֲרָמִית, אֲרָמִי ETCBC: אֲרָמִי (adjv｜in Aramaic) OSHL: a.ft.ac GK: H811 Derivation: feminine of אֲרַמִּי; Strong's: (only adverbial) in Aramean KJV: in the Syrian language (tongue), in Syriac.
H0763	H763	אֲרַם נַהֲרַיִם (ʼĂram Nahărayim｜ar-am' nah-har-ah'-yim｜proper noun｜location｜Aram-naharaim) [pn] אֲרַם נַהֲרַיִם, נַהֲרַיִם ETCBC: אֲרַם נַהֲרַיִם (nmpr｜Mesopotamia) OSHL: a.ft.aa GK: H808, H5645 Derivation: from אֲרָם and the dual of נָהָר; Strong's: Aram of (the) two rivers (Euphrates and Tigris) or Mesopotamia KJV: Aham-naharaim, Mesopotamia.
H0764	H764	אַרְמֹנִי (ʼArmônîy｜ar-mo-nee'｜proper noun｜person｜Armoni) [pn] אַרְמֹנִי ETCBC: אַרְמֹנִי (nmpr｜Armoni) OSHL: a.fu.ac GK: H813 Derivation: from אַרְמֹון; palatial; Strong's: Armoni, an Israelite KJV: Armoni.
H0765	H765	אֲרָן (ʼĂrân｜ar-awn'｜proper noun｜person｜Aran) [pn] אֲרָן ETCBC: אֲרָן (nmpr｜Aran) OSHL: a.fv.ab GK: H814 Derivation: from רָנַן; stridulous; Strong's: Aran, an Edomite KJV: Aran.
H0766	H766	אֹרֶן (ʼôren｜o'-ren｜noun｜masculine｜fir) [Heb] אֹרֶן ETCBC: אֹרֶן (subs｜laurel) OSHL: a.fv.ac TWOT: 165a GK: H815 Derivation: from the same as אֲרָן (in the sense of strength); Strong's: the ash tree (from its toughness) KJV: ash.
H0767	H767	אֹרֶן (ʼÔren｜o'-ren｜proper noun｜person｜Oren) [pn] אֹרֶן ETCBC: אֹרֶן (nmpr｜Oren) OSHL: a.fv.ad GK: H816 Derivation: the same as אֹרֶן; Strong's: Oren, an Israelite KJV: Oren.
H0768	H768	אַרְנֶבֶת (ʼarnebeth｜ar-neh'-beth｜noun｜feminine｜hare) [Heb] אַרְנֶבֶת ETCBC: אַרְנֶבֶת (subs｜hare) OSHL: a.eb.ab TWOT: 123a GK: H817 Derivation: of uncertain derivation; Strong's: the hare KJV: hare.
H0769	H769	אַרְנֹון (ʼArnôwn｜ar-nohn'｜proper noun｜location｜Arnon) [Heb] אַרְנֹון, אַרְנׄון ETCBC: אַרְנֹון (nmpr｜Arnon) OSHL: a.fv.ah GK: H818 Derivation: or אַרְנֹן Typo: lemma אַרְנן missing vowel, corrected to אַרְנֹן ; from רָנַן; a brawling stream; Strong's: the Arnon, a river east of the Jordan, also its territory KJV: Arnon.
H0770	H770	אַרְנָן (ʼArnân｜ar-nawn'｜proper noun｜person｜Arnan) [pn] אַרְנָן ETCBC: אַרְנָן (nmpr｜Arnan) OSHL: a.fv.af GK: H820 Derivation: probably from the same as אַרְנֹון; noisy; Strong's: Arnan, an Israelite KJV: Arnan.
H0771	H771	אׇרְנָן (ʼOrnân｜or-nawn'｜proper noun｜person｜Ornan. See) [pn] אׇרְנָן, אָרְנָן ETCBC: אָרְנָן (nmpr｜Ornan) OSHL: a.fv.ag GK: H821 Derivation: probably from אֹרֶן; strong; Strong's: Ornan, a Jebusite KJV: Ornan. See אֲרַוְנָה.
H0772	H772	אֲרַע (ʼăraʻ｜ar-ah'｜noun｜masculine｜earth) [Arc] אֲרַע ETCBC: אֲרַע (subs｜earth) OSHL: xa.bi.ae TWOT: 2610 GK: H10075 Greek: ἐλάσσων Derivation: (Aramaic) corresponding to אֶרֶץ; Strong's: the earth; by implication (figuratively) low KJV: earth, interior.
H0773	H773	אַרְעִית (ʼarʻîyth｜arh-eeth'｜noun｜feminine｜bottom) [Arc] אַרְעִית, אַרְעִי ETCBC: אַרְעִי (subs｜bottom) OSHL: xa.bi.af TWOT: 2611 GK: H10076 Derivation: (Aramaic) feminine of אֲרַע; Strong's: the bottom KJV: bottom.
H0774	H774	אַרְפָּד (ʼArpâd｜ar-pawd'｜proper noun｜location｜Arpad) [pn] אַרְפָּד ETCBC: אַרְפַּד (nmpr｜Arpad) OSHL: a.fw.ae GK: H822 Derivation: from רָפַד; spread out; Strong's: Arpad, a place in Syria KJV: Arpad, Arphad.
H0775	H775	אַרְפַּכְשַׁד (ʼArpakshad｜ar-pak-shad'｜proper noun｜person｜Arphaxad) [pn] אַרְפַּכְשַׁד ETCBC: אַרְפַּכְשָׁד (nmpr｜Arpachshad) OSHL: a.fw.af GK: H823 Greek: Ἀρφαξάδ Derivation: probably of foreign origin; Strong's: Arpakshad, a son of Noah; also the region settled by him KJV: Arphaxad.
H0776	H776	אֶרֶץ (ʼerets｜eh'-rets｜noun｜feminine｜earth) [Heb] אֶרֶץ ETCBC: אֶרֶץ (subs｜earth) OSHL: a.fx.aa TWOT: 167 GK: H824 Greek: ἄγριος, ἀγρός, ἄνθρωπος, γῆ, ἔδαφος, ἔθνος, ἔξωθεν, κατοικέω, ὁδός, οἰκέω, οἶκος, οἰκουμένη, ὅριον, οὐρανός, πίπτω, χώρα Derivation: from an unused root probably meaning to be firm; Strong's: the earth (at large, or partitively a land) KJV: [idiom] common, country, earth, field, ground, land, [idiom] natins, way, [phrase] wilderness, world.
H0777	H777	אַרְצָא (ʼartsâʼ｜ar-tsaw'｜proper noun｜person｜Arza) [pn] אַרְצָא ETCBC: אַרְצָא (nmpr｜Arza) OSHL: a.fx.ab GK: H825 Greek: διακρίνω Derivation: from אֶרֶץ; earthiness; Strong's: Artsa, an Israelite KJV: Arza.
H0778	H778	אֲרַק (ʼăraq｜ar-ak'｜noun｜feminine｜earth) [Arc] אֲרַק ETCBC: אֲרַק (subs｜earth) OSHL: xa.bi.ag TWOT: 2612 GK: H10077 Derivation: (Aramaic) by transmutation for אֲרַע; Strong's: the earth KJV: earth.
H0779	H779	אָרַר (ʼârar｜aw-rar'｜verb｜curse) [Heb] אָרַר ETCBC: ארר (verb｜curse) OSHL: a.fy.aa TWOT: 168 GK: H826 Greek: γυμνός, κακῶς, καταράομαι, πτωχός, ταπεινός Derivation: a primitive root; Strong's: to execrate KJV: [idiom] bitterly curse.
H0780	H780	אֲרָרַט (ʼĂrâraṭ｜ar-aw-rat'｜proper noun｜location｜Ararat) [pn] אֲרָרַט ETCBC: אֲרָרַט (nmpr｜Ararat) OSHL: a.fy.ad TWOT: 169 GK: H827 Derivation: of foreign origin; Strong's: Ararat (or rather Armenia) KJV: Ararat, Armenia.
H0781	H781	אָרַשׂ (ʼâras｜aw-ras'｜verb｜betroth) [Heb] אָרַשׂ ETCBC: ארשׂ (verb｜betroth) OSHL: a.fz.aa TWOT: 170 GK: H829 Greek: λαμβάνω, μνηστεύω Derivation: a primitive root; Strong's: to engage for matrimony KJV: betroth, espouse.
H0782	H782	אֲרֶשֶׁת (ʼăresheth｜ar-eh'-sheth｜noun｜feminine｜desire) [Heb] אֲרֶשֶׁת ETCBC: אֲרֶשֶׁת (subs｜desire) OSHL: a.ga.ab TWOT: 171a GK: H830 Greek: δέησις, θέλησις Derivation: from אָרַשׂ (in the sense of desiring to possess); Strong's: a longing for KJV: request.
H0783	H783	אַרְתַּחְשַׁשְׁתָּא (ʼArtachshashtâʼ｜ar-takh-shash-taw'｜proper noun｜person｜Artaxerxes) [pn] אַרְתַּחְשַׁשְׁתָּא, אַרְתַּחְשַׁסְתְּא, אַרְתַּחְשַׁשְׂתְּ, אַרְתַּחְשַׁשְׂתָּא, אַרְתַּחְשַׁשְׂתְּא ETCBC: אַרְתַּחְשַׁשְׂתָּא (nmpr｜Artaxerxes), אַרְתַּחְשַׁשְׂתְּא (nmpr｜Artaxerxes), אַרְתַּחְשַׁסְתְּא (nmpr｜Artaxerxes) OSHL: a.ga.ad, xa.bi.ah GK: H831, H10078 Derivation: or אַרְתַּחְשַׁשְׁתְּא; or by permutation אַרְתַּחְשַׁסְתְּא; of foreign origin; Strong's: Artachshasta (or Artaxerxes), a title (rather than name) of several Persian kings KJV: Artaxerxes.
H0784	H784	אֵשׁ (ʼêsh｜aysh｜noun｜feminine｜fire) [Heb] אֵשׁ ETCBC: אֵשׁ (subs｜fire) OSHL: a.gb.aa TWOT: 172 GK: H836 Greek: πῦρ, πύρινος, φλόξ Derivation: a primitive word; Strong's: fire (literally or figuratively) KJV: burning, fiery, fire, flaming, hot.
H0785	H785	אֵשׁ (ʼêsh｜aysh｜noun｜feminine｜fire) [Arc] אֵשׁ, אֶשָּׁא ETCBC: אֶשָּׁא (subs｜fire) OSHL: xa.bi.aj TWOT: 2614 GK: H10080 Derivation: (Aramaic) corresponding to אֵשׁ Strong's: {fire (literally or figuratively)} KJV: flame.
H0786	H786	אִשׁ (ʼish｜eesh｜adverb｜there is) [Heb] אִשׁ ETCBC: אִשׁ (subs｜existence) OSHL: a.gb.ad TWOT: 173 GK: H409, H838 Derivation: identical (in origin and formation) with אֵשׁ; Strong's: entity, used only adverbially, there is or are KJV: are there, none can. Compare יֵשׁ.
H0787	H787	אֹשׁ (ʼôsh｜ohsh｜noun｜masculine｜foundation) [Arc] אֹשׁ ETCBC: אֹשׁ (subs｜foundation) OSHL: xa.bi.ai TWOT: 2613 GK: H10079 Greek: θεμέλιος Derivation: (Aramaic) corresponding (by transposition and abbreviation) to אֲשׁוּיָה; Strong's: a foundation KJV: foundation.
H0788	H788	אַשְׁבֵּל (ʼAshbêl｜ash-bale'｜proper noun｜person｜Ashbel) [pn] אַשְׁבֵּל ETCBC: אַשְׁבֵּל (nmpr｜Ashbel) OSHL: a.gb.ae GK: H839 Derivation: probably from the same as שֹׁבֶל; flowing; Strong's: Ashbel, an Israelite KJV: Ashbel.
H0789	H789	אַשְׁבֵּלִי (ʼAshbêlîy｜ash-bay-lee'｜adjective｜Ashbelite) [pn] אַשְׁבֵּלִי ETCBC: אַשְׁבֵּלִי (adjv｜Ashbelite) OSHL: a.gb.af GK: H840 Derivation: patronymic from אַשְׁבֵּל; Strong's: an Ashbelite (collectively) or descendant of Ashbel KJV: Ashbelites.
H0790	H790	אֶשְׁבָּן (ʼEshbân｜esh-bawn'｜proper noun｜person｜Eshban) [pn] אֶשְׁבָּן ETCBC: אֶשְׁבָּן (nmpr｜Eshban) OSHL: a.gb.ag GK: H841 Typo: lemma אֶשְּׁבָּן extra dagesh, corrected to אֶשְׁבָּן Derivation: probably from the same as שֶׁבְנָא; vigorous; Strong's: Eshban, an Idumaean KJV: Eshban.
H0791	H791	אַשְׁבֵּעַ (ʼAshbêaʻ｜ash-bay'-ah｜proper noun｜person｜Ashbea) [pn] אַשְׁבֵּעַ ETCBC: אַשְׁבֵּעַ (nmpr｜Ashbea) OSHL: a.gb.ah GK: H842 Derivation: from שָׁבַע; adjurer; Strong's: Asbea, an Israelite KJV: Ashbea.
H0792	H792	אֶשְׁבַּעַל (ʼEshbaʻal｜esh-bah'-al｜proper noun｜person｜Eshbaal) [pn] אֶשְׁבַּעַל ETCBC: אֶשְׁבַּעַל (nmpr｜Esh-Baal) OSHL: a.gb.ai GK: H843 Derivation: from אִישׁ and בַּעַל; man of Baal; Strong's: Eshbaal (or Ishbosheth), a son of Saul KJV: Eshbaal.
H0793	H793	אֶשֶׁד (ʼeshed｜eh'-shed｜noun｜masculine｜foundation) [Heb] אֶשֶׁד ETCBC: אָשֵׁד (subs｜slope) OSHL: a.gc.ab TWOT: 174a GK: H845 Derivation: from an unused root meaning to pour; Strong's: an outpouring KJV: stream.
H0794	H794	אֲשֵׁדָה (ʼăshêdâh｜ash-ay-daw'｜noun｜feminine｜foundation) [Heb] אֲשֵׁדָה, אָשֵׁד ETCBC: אָשֵׁד (subs｜slope) OSHL: a.gc.ac TWOT: 174b GK: H844 Derivation: feminine of אֶשֶׁד; Strong's: a ravine KJV: springs.
H0795	H795	אַשְׁדֹּוד (ʼAshdôwd｜ash-dode'｜proper noun｜location｜Ahdod) [pn] אַשְׁדֹּוד, אַשְׁדֹּוד ETCBC: אַשְׁדֹּוד (nmpr｜Ashdod) OSHL: a.gc.ad GK: H846 Greek: Ἄζωτος Derivation: from שָׁדַד; ravager; Strong's: Ashdod, a place in Palestine KJV: Ahdod.
H0796	H796	אַשְׁדֹּודִי (ʼAshdôwdîy｜ash-do-dee'｜adjective｜Ashdodite) [pn] אַשְׁדֹּודִי, אַשְׁדֹּודִי ETCBC: אַשְׁדֹּודִי (adjv｜from Ashdod) OSHL: a.gc.ae GK: H847 Derivation: patrial from אַשְׁדֹּוד; Strong's: an Ashdodite (often collectively) or inhabitant of Asdod KJV: Ashdodites, of Ashdod.
H0797	H797	אַשְׁדֹּודִית (ʼAshdôwdîyth｜ash-do-deeth'｜adverb｜in the language of Ashdod) [Heb] אַשְׁדֹּודִית, אַשְׁדֹּודִית ETCBC: אַשְׁדֹּודִי (adjv｜from Ashdod) OSHL: a.gc.af GK: H848 Derivation: feminine of אַשְׁדֹּודִי; Strong's: (only adverb) in the language of Ashdod KJV: in the speech of Ashdod.
H0798	H798	אַשְׁדֹּות הַפִּסְגָּה (ʼAshdôwth hap-Piçgâh｜ash-doth' hap-pisgaw'｜proper noun｜location｜Ashdoth-pisgah) [pn] אַשְׁדֹּות הַפִּסְגָּה, אַשְׁדֹּות הַפִּסְגָּה ETCBC: פִּסְגָּה (nmpr｜Pisgah) OSHL: q.bx.ab GK: H849 Derivation: from the plural of אֲשֵׁדָה and פִּסְגָּה with the article interposed; ravines of the Pisgah; Strong's: Ashdoth-Pisgah, a place east of the Jordan KJV: Ashdoth-pisgah.
H0799	H799	אֶשְׁדָּת (ʼeshdâth｜esh-dawth'｜noun｜feminine｜fire) [Heb] אֶשְׁדָּת, אֵשְׁדָּת ETCBC: אֵשׁ (subs｜fire), דָּת (subs｜orders) OSHL: a.gb.aa TWOT: 174b? GK: H850 Derivation: from אֵשׁ and דָּת; Strong's: a fire-law KJV: fiery law.
H0800	H800	אֶשָּׁה (ʼeshshâh｜esh-shaw'｜noun｜feminine｜from their fire) [Heb] אֶשָּׁה, אֵשׁ ETCBC: אֵשׁ (subs｜fire) OSHL: a.gb.ab TWOT: 172 GK: H836 Derivation: feminine of אֵשׁ; Strong's: fire KJV: fire.
H0801	H801	אִשָּׁה (ʼishshâh｜ish-shaw'｜noun｜masculine｜an offering made by fire) [Heb] אִשָּׁה, אִשֶּׁה ETCBC: אִשֶּׁה (subs｜fire offering) OSHL: a.gb.ac TWOT: 172a GK: H852 Greek: θυμίαμα, θυσία, ὁλοκαύτωμα Derivation: the same as אֶשָּׁה, but used in a liturgical sense; Strong's: properly, a burnt-offering; but occasionally of any sacrifice KJV: (offering, sacrifice), (made) by fire.
H0802	H802	אִשָּׁה (ʼishshâh｜ish-shaw'｜noun｜feminine｜woman) [Heb] אִשָּׁה, אִשָּׁה ETCBC: אִשָּׁה (subs｜woman) OSHL: a.eq.ab TWOT: 137a GK: H851 Greek: γυναικεῖος, γυνή, ἡγέομαι, θῆλυς, θυγάτηρ, κοράσιον, μήτηρ Derivation: feminine of אִישׁ or אֱנֹושׁ; irregular plural, נָשִׁים;(used in the same wide sense as אֱנֹושׁ) Strong's: a woman KJV: (adulter) ess, each, every, female, [idiom] many, [phrase] none, one, [phrase] together, wife, woman. Often unexpressed in English.
H0803	H803	אֲשׁוּיָה (ʼăshûwyâh｜ash-oo-yah'｜noun｜feminine｜buttress) [Heb] אֲשׁוּיָה, אָשְׁיָה ETCBC: אָשְׁיָה (subs｜pillar) OSHL: a.gd.ab TWOT: 175a GK: H853, H859 Derivation: feminine passive participle from an unused root meaning to found; Strong's: foundation KJV: foundation.
H0804	H804	אַשּׁוּר (ʼAshshûwr｜ash-shoor'｜proper noun｜location｜Asshur) [pn] אַשּׁוּר, אַשּׁוּר ETCBC: אַשּׁוּר (nmpr｜Asshur) OSHL: a.gd.af TWOT: 176 GK: H855 Derivation: or אַשֻּׁר; apparently from אָשַׁר (in the sense of successful); Strong's: Ashshur, the second son of Shem; also his descendants and the country occupied by them (i.e. Assyria), its region and its empire KJV: Asshur, Assur, Assyria, Assyrians. See אָשֻׁר.
H0805	H805	אֲשׁוּרִי (ʼĂshûwrîy｜ash-oo-ree'｜adjective｜an Ashurite｜Asshurim) [pn] אֲשׁוּרִי, אַשּׁוּרִם ETCBC: אַשּׁוּרִים (nmpr｜Asshurites), אֲשׁוּרִי (adjv｜Ashurite) OSHL: a.gd.ah, a.gd.ag GK: H856, H857 Derivation: or אַשּׁוּרִי; from a patrial word of the same form as אַשּׁוּר; Strong's: an Ashurite (collectively) or inhabitant of Ashur, a district in Palestine KJV: Asshurim, Ashurites.
H0806	H806	אַשְׁחוּר (ʼAshchûwr｜ash-khoor'｜proper noun｜person｜Ashur) [pn] אַשְׁחוּר ETCBC: אַשְׁחוּר (nmpr｜Ashhur) OSHL: v.co.af GK: H858 Derivation: probably from שָׁחַר; black; Strong's: Ashchur, an Israelite KJV: Ashur.
H0807	H807	אַשִׁימָא (ʼAshîymâʼ｜ash-ee-maw'｜proper noun｜person｜Ashima) [pn] אַשִׁימָא, אֲשִׁימָא ETCBC: אֲשִׁימָא (nmpr｜Ashima) OSHL: a.gd.aj GK: H860 Derivation: of foreign origin; Strong's: Ashima, a deity of Hamath KJV: Ashima.
H0808	H808	אָשִׁישׁ (ʼâshîysh｜aw-sheesh'｜noun｜feminine｜raisin-cake) [Heb] אָשִׁישׁ ETCBC: אֲשִׁישָׁה (subs｜raisin cake) OSHL: a.gl.ab TWOT: 185a GK: H861 Greek: κατοικέω Derivation: from the same as אֵשׁ (in the sense of pressing down firmly; compare אֲשׁוּיָה); Strong's: a (ruined) foundation KJV: foundation.
H0809	H809	אֲשִׁישָׁה (ʼăshîyshâh｜ash-ee-shaw'｜noun｜feminine｜raisin-cake) [Heb] אֲשִׁישָׁה ETCBC: אֲשִׁישָׁה (subs｜raisin cake) OSHL: a.gl.ab TWOT: 185a GK: H862 Derivation: feminine of אָשִׁישׁ; Strong's: something closely pressed together, i.e. a cake of raisins or other comfits KJV: flagon.
H0810	H810	אֶשֶׁךְ (ʼeshek｜eh'-shek｜noun｜masculine｜testicle) [Heb] אֶשֶׁךְ ETCBC: אֶשֶׁךְ (subs｜testicle) OSHL: a.gd.ak TWOT: 177 GK: H863 Greek: ὄπισθεν Derivation: from an unused root (probably meaning to bunch together); Strong's: a testicle (as a lump) KJV: stone.
H0811	H811	אֶשְׁכֹּול (ʼeshkôwl｜esh-kole'｜noun｜masculine｜cluster) [Heb] אֶשְׁכֹּול, אֶשְׁכֹּול ETCBC: אֶשְׁכֹּול (subs｜grape) OSHL: a.gd.al TWOT: 178 GK: H864 Greek: βότρυς Derivation: or אֶשְׁכֹּל; probably prolonged from אֶשֶׁךְ; Strong's: a bunch of grapes or other fruit KJV: cluster (of grapes).
H0812	H812	אֶשְׁכֹּל (ʼEshkôl｜esh-kole'｜proper noun｜person｜Eshcol) [pn] אֶשְׁכֹּל, אֶשְׁכֹּול ETCBC: אֶשְׁכֹּל (nmpr｜Eshcol), אֶשְׁכֹּל (nmpr｜[valley of grapes]) OSHL: a.gd.am GK: H865, H866 Derivation: the same as אֶשְׁכֹּול; Strong's: Eshcol, the name of an Amorite, also of a valley in Palestine KJV: Eshcol.
H0813	H813	אַשְׁכְּנַז (ʼAshkᵉnaz｜ash-ken-az'｜proper noun｜person｜Ashkenaz) [pn] אַשְׁכְּנַז ETCBC: אַשְׁכֲּנַז (nmpr｜Ashkenaz) OSHL: a.gd.an GK: H867 Derivation: of foreign origin; Strong's: Ashkenaz, a Japhethite, also his descendants KJV: Ashkenaz.
H0814	H814	אֶשְׁכָּר (ʼeshkâr｜esh-cawr'｜noun｜masculine｜gift) [Heb] אֶשְׁכָּר ETCBC: אֶשְׁכָּר (subs｜tribute) OSHL: v.dg.ab GK: H868 Greek: δῶρον, μισθός Derivation: for שָׂכָר; Strong's: a gratuity KJV: gift, present.
H0815	H815	אֵשֶׁל (ʼêshel｜ay'-shel｜noun｜masculine｜tamarisk-tree) [Heb] אֵשֶׁל ETCBC: אֵשֶׁל (subs｜tamarisk) OSHL: a.ge.ab TWOT: 179a GK: H869 Derivation: from a root of uncertain signification; Strong's: a tamarisk tree; by extension, a grove of any kind KJV: grove, tree.
H0816	H816	אָשַׁם (ʼâsham｜aw-sham'｜verb｜offend) [Heb] אָשַׁם ETCBC: אשׁם (verb｜do wrong) OSHL: a.gf.aa TWOT: 180 GK: H870 Greek: ἀγνοέω, ἁμαρτάνω, ἀνίημι, ἀφανίζω, ἐξολοθρεύω, μεταμέλλομαι, παραπίπτω Derivation: or אָשֵׁם; a primitive root; Strong's: to be guilty; by implication to be punished or perish KJV: [idiom] certainly, be(-come, made) desolate, destroy, [idiom] greatly, be(-come, found, hold) guilty, offend (acknowledge offence), trespass.
H0817	H817	אָשָׁם (ʼâshâm｜aw-shawm'｜noun｜masculine｜offence) [Heb] אָשָׁם ETCBC: אָשָׁם (subs｜guilt) OSHL: a.gf.ac TWOT: 180b GK: H871 Greek: ἄγνοια, ἀδικία, ἁμαρτία, βάσανος, καθαρισμός Derivation: from אָשַׁם; Strong's: guilt; by implication, a fault; also a sin-offering KJV: guiltiness, (offering for) sin, trespass (offering).
