Igehely	Strong-szám	Görög szóalak	Morfológiai kód	Forrás
Jób 1:11	G0649	αποστειλον	V-AAD-2S	LXX_WH
Jób 1:11	G3588	την	T-ASF	LXX_WH
Jób 1:11	G5495	χειρα	N-ASF	LXX_WH
Jób 1:11	G4771	σου	P-GS	LXX_WH
Jób 1:11	G2532	και	CONJ	LXX_WH
Jób 1:11	G0680	αψαι	V-AMD-2S	LXX_WH
Jób 1:11	G3956	παντων	A-GPN	LXX_WH
Jób 1:11	G3739	ων	R-GPN	LXX_WH
Jób 1:11	G2192	εχει	V-PAI-3S	LXX_WH
Jób 1:11	G1487	ει	CONJ	LXX_WH
Jób 1:11	G3303	μην	PRT	LXX_WH
Jób 1:11	G1519	εις	PREP	LXX_WH
Jób 1:11	G4383	προσωπον	N-ASN	LXX_WH
Jób 1:11	G4771	σε	P-AS	LXX_WH
Jób 1:11	G2127	ευλογησει	V-FAI-3S	LXX_WH
Jób 1:12	G5119	τοτε	ADV	LXX_WH
Jób 1:12	G2036	ειπεν	V-AAI-3S	ABP-potolt
Jób 1:12	G3588	ο	T-NSM	LXX_WH
Jób 1:12	G2962	κυριος	N-NSM	LXX_WH
Jób 1:12	G3588	τω	T-DSM	LXX_WH
Jób 1:12	G1228	διαβολω	N-DSM	LXX_WH
Jób 1:12	G2400	ιδου	INJ	LXX_WH
Jób 1:12	G3956	παντα	A-ASN	LXX_WH
Jób 1:12	G3745	οσα	A-NPN	LXX_WH
Jób 1:12	G1510	εστιν	V-PAI-3S	LXX_WH
Jób 1:12	G0846	αυτω	D-DSM	LXX_WH
Jób 1:12	G1325	διδωμι	V-PAI-1S	LXX_WH
Jób 1:12	G1722	εν	PREP	LXX_WH
Jób 1:12	G3588	τη	T-DSF	LXX_WH
Jób 1:12	G5495	χειρι	N-DSF	LXX_WH
Jób 1:12	G4771	σου	P-GS	LXX_WH
Jób 1:12	G0235	αλλα	CONJ	LXX_WH
Jób 1:12	G0846	αυτου	D-GSM	LXX_WH
Jób 1:12	G3165	μη	ADV	LXX_WH
Jób 1:12	G0680	αψη	V-FMI-2S	LXX_WH
Jób 1:12	G2532	και	CONJ	LXX_WH
Jób 1:12	G1831	εξηλθεν	V-AAI-3S	LXX_WH
Jób 1:12	G3588	ο	T-NSM	LXX_WH
Jób 1:12	G1228	διαβολος	N-NSM	LXX_WH
Jób 1:12	G3844	παρα	PREP	LXX_WH
Jób 1:12	G3588	του	T-GSM	LXX_WH
Jób 1:12	G2962	κυριου	N-GSM	LXX_WH
Jób 1:13	G2532	και	CONJ	LXX_WH
Jób 1:13	G1510	ην	V-IAI-3S	LXX_WH
Jób 1:13	G3739	ως	CONJ	LXX_WH
Jób 1:13	G3588	η	T-NSF	LXX_WH
Jób 1:13	G2250	ημερα	N-NSF	LXX_WH
Jób 1:13	G3778	αυτη	D-NSF	LXX_WH
Jób 1:13	G3588	οι	T-NPM	LXX_WH
Jób 1:13	G5207	υιοι	N-NPM	LXX_WH
Jób 1:13	G2492	ιωβ	N-PRI	LXX_WH
