Karoli_igehely	Heber_vers	Latin_vers	Gorog_LXX_vers	Elteres_tipusa	Karoli_egyezik_hol
Hós 2:6	Hos.2:8	Hos.2:6	Hos.2:6	Renumber	Latin,Gorog
Hós 2:7	Hos.2:9	Hos.2:7	Hos.2:7	Renumber	Latin,Gorog
Hós 2:8	Hos.2:10	Hos.2:8	Hos.2:8	Renumber	Latin,Gorog
Hós 2:9	Hos.2:11	Hos.2:9	Hos.2:9	Renumber	Latin,Gorog
Hós 6:1	Hos.6:1a	Hos.6:1a	Hos.6:1a	Concatenation/Merge	EGYIK_SEM
Hós 6:10	Hos.6:10	Hos.6:10	Hos.6:10	Renumber	Heber,Latin,Gorog
Hós 6:11	Hos.6:11	Hos.6:11	Hos.6:11	Renumber	Heber,Latin,Gorog
Hós 6:2	Hos.6:2	Hos.6:2	Hos.6:2	Renumber	Heber,Latin,Gorog
Hós 6:3	Hos.6:3	Hos.6:3	Hos.6:3	Renumber	Heber,Latin,Gorog
Hós 6:4	Hos.6:4	Hos.6:4	Hos.6:4	Renumber	Heber,Latin,Gorog
Hós 6:5	Hos.6:5	Hos.6:5	Hos.6:5	Renumber	Heber,Latin,Gorog
Hós 6:6	Hos.6:6	Hos.6:6	Hos.6:6	Renumber	Heber,Latin,Gorog
Hós 6:7	Hos.6:7	Hos.6:7	Hos.6:7	Renumber	Heber,Latin,Gorog
Hós 6:8	Hos.6:8	Hos.6:8	Hos.6:8	Renumber	Heber,Latin,Gorog
Hós 6:9	Hos.6:9	Hos.6:9	Hos.6:9	Renumber	Heber,Latin,Gorog
Jer 25:15	Jer.25:15	Jer.25:15	Jer.32:1	Renumber	Heber,Latin
Jer 25:16	Jer.25:16	Jer.25:16	Jer.32:2	Renumber	Heber,Latin
Jer 25:17	Jer.25:17	Jer.25:17	Jer.32:3	Renumber	Heber,Latin
Jer 25:18	Jer.25:18	Jer.25:18	Jer.32:4	Renumber	Heber,Latin
Jer 25:19	Jer.25:19	Jer.25:19	Jer.32:5	Renumber	Heber,Latin
Jer 25:20	Jer.25:20	Jer.25:20	Jer.32:6	Renumber	Heber,Latin
Jer 25:21	Jer.25:21	Jer.25:21	Jer.32:7	Renumber	Heber,Latin
Jer 25:22	Jer.25:22	Jer.25:22	Jer.32:8	Renumber	Heber,Latin
Jer 25:23	Jer.25:23	Jer.25:23	Jer.32:9	Renumber	Heber,Latin
Jer 25:24	Jer.25:24	Jer.25:24	Jer.32:10	Renumber	Heber,Latin
Jer 25:25	Jer.25:25	Jer.25:25	Jer.32:11	Renumber	Heber,Latin
Jer 25:26	Jer.25:26	Jer.25:26	Jer.32:12	Renumber	Heber,Latin
Jer 25:27	Jer.25:27	Jer.25:27	Jer.32:13	Renumber	Heber,Latin
Jer 25:28	Jer.25:28	Jer.25:28	Jer.32:14	Renumber	Heber,Latin
Jer 25:29	Jer.25:29	Jer.25:29	Jer.32:15	Renumber	Heber,Latin
Jer 25:30	Jer.25:30	Jer.25:30	Jer.32:16	Renumber	Heber,Latin
Jer 25:31	Jer.25:31	Jer.25:31	Jer.32:17	Renumber	Heber,Latin
Jer 25:32	Jer.25:32	Jer.25:32	Jer.32:18	Renumber	Heber,Latin
Jer 25:33	Jer.25:33	Jer.25:33	Jer.32:19	Renumber	Heber,Latin
Jer 25:34	Jer.25:34	Jer.25:34	Jer.32:20	Renumber	Heber,Latin
Jer 25:35	Jer.25:35	Jer.25:35	Jer.32:21	Renumber	Heber,Latin
Jer 25:36	Jer.25:36	Jer.25:36	Jer.32:22	Renumber	Heber,Latin
Jer 25:37	Jer.25:37	Jer.25:37	Jer.32:23	Renumber	Heber,Latin
Jer 25:38	Jer.25:38	Jer.25:38	Jer.32:24	Renumber	Heber,Latin
Jer 26:1	Jer.26:1	Jer.26:1	Jer.33:1	Renumber	Heber,Latin
Jer 26:10	Jer.26:10	Jer.26:10	Jer.33:10	Renumber	Heber,Latin
Jer 26:11	Jer.26:11	Jer.26:11	Jer.33:11	Renumber	Heber,Latin
Jer 26:12	Jer.26:12	Jer.26:12	Jer.33:12	Renumber	Heber,Latin
Jer 26:13	Jer.26:13	Jer.26:13	Jer.33:13	Renumber	Heber,Latin
Jer 26:14	Jer.26:14	Jer.26:14	Jer.33:14	Renumber	Heber,Latin
Jer 26:15	Jer.26:15	Jer.26:15	Jer.33:15	Renumber	Heber,Latin
Jer 26:16	Jer.26:16	Jer.26:16	Jer.33:16	Renumber	Heber,Latin
Jer 26:17	Jer.26:17	Jer.26:17	Jer.33:17	Renumber	Heber,Latin
Jer 26:18	Jer.26:18	Jer.26:18	Jer.33:18	Renumber	Heber,Latin
Jer 26:19	Jer.26:19	Jer.26:19	Jer.33:19	Renumber	Heber,Latin
Jer 26:2	Jer.26:2	Jer.26:2	Jer.33:2	Renumber	Heber,Latin
Jer 26:20	Jer.26:20	Jer.26:20	Jer.33:20	Renumber	Heber,Latin
Jer 26:21	Jer.26:21	Jer.26:21	Jer.33:21	Renumber	Heber,Latin
Jer 26:22	Jer.26:22	Jer.26:22	Jer.33:22	Renumber	Heber,Latin
Jer 26:23	Jer.26:23	Jer.26:23	Jer.33:23	Renumber	Heber,Latin
Jer 26:24	Jer.26:24	Jer.26:24	Jer.33:24	Renumber	Heber,Latin
Jer 26:3	Jer.26:3	Jer.26:3	Jer.33:3	Renumber	Heber,Latin
Jer 26:4	Jer.26:4	Jer.26:4	Jer.33:4	Renumber	Heber,Latin
Jer 26:5	Jer.26:5	Jer.26:5	Jer.33:5	Renumber	Heber,Latin
Jer 26:6	Jer.26:6	Jer.26:6	Jer.33:6	Renumber	Heber,Latin
Jer 26:7	Jer.26:7	Jer.26:7	Jer.33:7	Renumber	Heber,Latin
Jer 26:8	Jer.26:8	Jer.26:8	Jer.33:8	Renumber	Heber,Latin
Jer 26:9	Jer.26:9	Jer.26:9	Jer.33:9	Renumber	Heber,Latin
Jer 27:1	Jer.27:1	Jer.27:1	Jer.--	Renumber	Heber,Latin
Jer 27:10	Jer.27:10	Jer.27:10	Jer.34:8	Renumber	Heber,Latin
Jer 27:11	Jer.27:11	Jer.27:11	Jer.34:9	Renumber	Heber,Latin
Jer 27:12	Jer.27:12	Jer.27:12	Jer.34:10	Renumber	Heber,Latin
Jer 27:13	Jer.27:13	Jer.27:13	Jer.--	Renumber	Heber,Latin
Jer 27:14	Jer.27:14	Jer.27:14	Jer.34:11	Renumber	Heber,Latin
Jer 27:15	Jer.27:15	Jer.27:15	Jer.34:12	Renumber	Heber,Latin
Jer 27:16	Jer.27:16	Jer.27:16	Jer.34:13	Renumber	Heber,Latin
Jer 27:17	Jer.27:17	Jer.27:17	Jer.34:14	Renumber	Heber,Latin
Jer 27:18	Jer.27:18	Jer.27:18	Jer.34:15	Renumber	Heber,Latin
Jer 27:19	Jer.27:19	Jer.27:19	Jer.34:16	Renumber	Heber,Latin
Jer 27:2	Jer.27:2	Jer.27:2	Jer.34:1	Renumber	Heber,Latin
Jer 27:20	Jer.27:20	Jer.27:20	Jer.34:17	Renumber	Heber,Latin
Jer 27:21	Jer.27:21	Jer.27:21	Jer.--	Renumber	Heber,Latin
Jer 27:22	Jer.27:22	Jer.27:22	Jer.34:18	Renumber	Heber,Latin
Jer 27:3	Jer.27:3	Jer.27:3	Jer.34:2	Renumber	Heber,Latin
Jer 27:4	Jer.27:4	Jer.27:4	Jer.34:3	Renumber	Heber,Latin
Jer 27:5	Jer.27:5	Jer.27:5	Jer.34:4	Renumber	Heber,Latin
Jer 27:6	Jer.27:6	Jer.27:6	Jer.34:5	Renumber	Heber,Latin
Jer 27:7	Jer.27:7	Jer.27:7	Jer.--	Renumber	Heber,Latin
Jer 27:8	Jer.27:8	Jer.27:8	Jer.34:6	Renumber	Heber,Latin
Jer 27:9	Jer.27:9	Jer.27:9	Jer.34:7	Renumber	Heber,Latin
Jer 28:1	Jer.28:1	Jer.28:1	Jer.35:1	Renumber	Heber,Latin
Jer 28:10	Jer.28:10	Jer.28:10	Jer.35:10	Renumber	Heber,Latin
Jer 28:11	Jer.28:11	Jer.28:11	Jer.35:11	Renumber	Heber,Latin
Jer 28:12	Jer.28:12	Jer.28:12	Jer.35:12	Renumber	Heber,Latin
Jer 28:13	Jer.28:13	Jer.28:13	Jer.35:13	Renumber	Heber,Latin
Jer 28:14	Jer.28:14	Jer.28:14	Jer.35:14	Renumber	Heber,Latin
Jer 28:15	Jer.28:15	Jer.28:15	Jer.35:15	Renumber	Heber,Latin
Jer 28:16	Jer.28:16	Jer.28:16	Jer.35:16	Renumber	Heber,Latin
Jer 28:17	Jer.28:17	Jer.28:17	Jer.35:17	Renumber	Heber,Latin
Jer 28:2	Jer.28:2	Jer.28:2	Jer.35:2	Renumber	Heber,Latin
Jer 28:3	Jer.28:3	Jer.28:3	Jer.35:3	Renumber	Heber,Latin
Jer 28:4	Jer.28:4	Jer.28:4	Jer.35:4	Renumber	Heber,Latin
Jer 28:5	Jer.28:5	Jer.28:5	Jer.35:5	Renumber	Heber,Latin
Jer 28:6	Jer.28:6	Jer.28:6	Jer.35:6	Renumber	Heber,Latin
Jer 28:7	Jer.28:7	Jer.28:7	Jer.35:7	Renumber	Heber,Latin
Jer 28:8	Jer.28:8	Jer.28:8	Jer.35:8	Renumber	Heber,Latin
Jer 28:9	Jer.28:9	Jer.28:9	Jer.35:9	Renumber	Heber,Latin
Jer 29:1	Jer.29:1	Jer.29:1	Jer.36:1	Renumber	Heber,Latin
Jer 29:10	Jer.29:10	Jer.29:10	Jer.36:10	Renumber	Heber,Latin
Jer 29:11	Jer.29:11	Jer.29:11	Jer.36:11	Renumber	Heber,Latin
Jer 29:12	Jer.29:12	Jer.29:12	Jer.36:12	Renumber	Heber,Latin
Jer 29:13	Jer.29:13	Jer.29:13	Jer.36:13	Renumber	Heber,Latin
Jer 29:14	Jer.29:14	Jer.29:14	Jer.36:14	Renumber	Heber,Latin
Jer 29:15	Jer.29:15	Jer.29:15	Jer.36:15	Renumber	Heber,Latin
Jer 29:16	Jer.29:16	Jer.29:16	Jer.36:16	Renumber	Heber,Latin
Jer 29:17	Jer.29:17	Jer.29:17	Jer.36:17	Renumber	Heber,Latin
Jer 29:18	Jer.29:18	Jer.29:18	Jer.36:18	Renumber	Heber,Latin
Jer 29:19	Jer.29:19	Jer.29:19	Jer.36:19	Renumber	Heber,Latin
Jer 29:2	Jer.29:2	Jer.29:2	Jer.36:2	Renumber	Heber,Latin
Jer 29:20	Jer.29:20	Jer.29:20	Jer.36:20	Renumber	Heber,Latin
Jer 29:21	Jer.29:21	Jer.29:21	Jer.36:21	Renumber	Heber,Latin
Jer 29:22	Jer.29:22	Jer.29:22	Jer.36:22	Renumber	Heber,Latin
Jer 29:23	Jer.29:23	Jer.29:23	Jer.36:23	Renumber	Heber,Latin
Jer 29:24	Jer.29:24	Jer.29:24	Jer.36:24	Renumber	Heber,Latin
Jer 29:25	Jer.29:25	Jer.29:25	Jer.36:25	Renumber	Heber,Latin
Jer 29:26	Jer.29:26	Jer.29:26	Jer.36:26	Renumber	Heber,Latin
Jer 29:27	Jer.29:27	Jer.29:27	Jer.36:27	Renumber	Heber,Latin
Jer 29:28	Jer.29:28	Jer.29:28	Jer.36:28	Renumber	Heber,Latin
Jer 29:29	Jer.29:29	Jer.29:29	Jer.36:29	Renumber	Heber,Latin
Jer 29:3	Jer.29:3	Jer.29:3	Jer.36:3	Renumber	Heber,Latin
Jer 29:30	Jer.29:30	Jer.29:30	Jer.36:30	Renumber	Heber,Latin
Jer 29:31	Jer.29:31	Jer.29:31	Jer.36:31	Renumber	Heber,Latin
Jer 29:32	Jer.29:32	Jer.29:32	Jer.36:32	Renumber	Heber,Latin
Jer 29:4	Jer.29:4	Jer.29:4	Jer.36:4	Renumber	Heber,Latin
Jer 29:5	Jer.29:5	Jer.29:5	Jer.36:5	Renumber	Heber,Latin
Jer 29:6	Jer.29:6	Jer.29:6	Jer.36:6	Renumber	Heber,Latin
Jer 29:7	Jer.29:7	Jer.29:7	Jer.36:7	Renumber	Heber,Latin
Jer 29:8	Jer.29:8	Jer.29:8	Jer.36:8	Renumber	Heber,Latin
Jer 29:9	Jer.29:9	Jer.29:9	Jer.36:9	Renumber	Heber,Latin
Jer 30:1	Jer.30:1	Jer.30:1	Jer.37:1	Renumber	Heber,Latin
Jer 30:10	Jer.30:10	Jer.30:10	Jer.37:10	Renumber	Heber,Latin
Jer 30:11	Jer.30:11	Jer.30:11	Jer.37:11	Renumber	Heber,Latin
Jer 30:12	Jer.30:12	Jer.30:12	Jer.37:12	Renumber	Heber,Latin
Jer 30:13	Jer.30:13	Jer.30:13	Jer.37:13	Renumber	Heber,Latin
Jer 30:14	Jer.30:14	Jer.30:14	Jer.37:14	Renumber	Heber,Latin
Jer 30:15	Jer.30:15	Jer.30:15	Jer.37:15	Renumber	Heber,Latin
Jer 30:16	Jer.30:16	Jer.30:16	Jer.37:16	Renumber	Heber,Latin
Jer 30:17	Jer.30:17	Jer.30:17	Jer.37:17	Renumber	Heber,Latin
Jer 30:18	Jer.30:18	Jer.30:18	Jer.37:18	Renumber	Heber,Latin
Jer 30:19	Jer.30:19	Jer.30:19	Jer.37:19	Renumber	Heber,Latin
Jer 30:2	Jer.30:2	Jer.30:2	Jer.37:2	Renumber	Heber,Latin
Jer 30:20	Jer.30:20	Jer.30:20	Jer.37:20	Renumber	Heber,Latin
Jer 30:21	Jer.30:21	Jer.30:21	Jer.37:21	Renumber	Heber,Latin
Jer 30:22	Jer.30:22	Jer.30:22	Jer.37:22	Renumber	Heber,Latin
Jer 30:23	Jer.30:23	Jer.30:23	Jer.37:23	Renumber	Heber,Latin
Jer 30:24	Jer.30:24	Jer.30:24	Jer.37:24	Renumber	Heber,Latin
Jer 30:3	Jer.30:3	Jer.30:3	Jer.37:3	Renumber	Heber,Latin
Jer 30:4	Jer.30:4	Jer.30:4	Jer.37:4	Renumber	Heber,Latin
Jer 30:5	Jer.30:5	Jer.30:5	Jer.37:5	Renumber	Heber,Latin
Jer 30:6	Jer.30:6	Jer.30:6	Jer.37:6	Renumber	Heber,Latin
Jer 30:7	Jer.30:7	Jer.30:7	Jer.37:7	Renumber	Heber,Latin
Jer 30:8	Jer.30:8	Jer.30:8	Jer.37:8	Renumber	Heber,Latin
Jer 30:9	Jer.30:9	Jer.30:9	Jer.37:9	Renumber	Heber,Latin
Jer 31:1	Jer.31:1	Jer.31:1	Jer.38:1	Renumber	Heber,Latin
Jer 31:10	Jer.31:10	Jer.31:10	Jer.38:10	Renumber	Heber,Latin
Jer 31:11	Jer.31:11	Jer.31:11	Jer.38:11	Renumber	Heber,Latin
Jer 31:12	Jer.31:12	Jer.31:12	Jer.38:12	Renumber	Heber,Latin
Jer 31:13	Jer.31:13	Jer.31:13	Jer.38:13	Renumber	Heber,Latin
Jer 31:14	Jer.31:14	Jer.31:14	Jer.38:14	Renumber	Heber,Latin
Jer 31:15	Jer.31:15	Jer.31:15	Jer.38:15	Renumber	Heber,Latin
Jer 31:16	Jer.31:16	Jer.31:16	Jer.38:16	Renumber	Heber,Latin
Jer 31:17	Jer.31:17	Jer.31:17	Jer.38:17	Renumber	Heber,Latin
Jer 31:18	Jer.31:18	Jer.31:18	Jer.38:18	Renumber	Heber,Latin
Jer 31:19	Jer.31:19	Jer.31:19	Jer.38:19	Renumber	Heber,Latin
Jer 31:2	Jer.31:2	Jer.31:2	Jer.38:2	Renumber	Heber,Latin
Jer 31:20	Jer.31:20	Jer.31:20	Jer.38:20	Renumber	Heber,Latin
Jer 31:21	Jer.31:21	Jer.31:21	Jer.38:21	Renumber	Heber,Latin
Jer 31:22	Jer.31:22	Jer.31:22	Jer.38:22	Renumber	Heber,Latin
Jer 31:23	Jer.31:23	Jer.31:23	Jer.38:23	Renumber	Heber,Latin
Jer 31:24	Jer.31:24	Jer.31:24	Jer.38:24	Renumber	Heber,Latin
Jer 31:25	Jer.31:25	Jer.31:25	Jer.38:25	Renumber	Heber,Latin
Jer 31:26	Jer.31:26	Jer.31:26	Jer.38:26	Renumber	Heber,Latin
Jer 31:27	Jer.31:27	Jer.31:27	Jer.38:27	Renumber	Heber,Latin
Jer 31:28	Jer.31:28	Jer.31:28	Jer.38:28	Renumber	Heber,Latin
Jer 31:29	Jer.31:29	Jer.31:29	Jer.38:29	Renumber	Heber,Latin
Jer 31:3	Jer.31:3	Jer.31:3	Jer.38:3	Renumber	Heber,Latin
Jer 31:30	Jer.31:30	Jer.31:30	Jer.38:30	Renumber	Heber,Latin
Jer 31:31	Jer.31:31	Jer.31:31	Jer.38:31	Renumber	Heber,Latin
Jer 31:32	Jer.31:32	Jer.31:32	Jer.38:32	Renumber	Heber,Latin
Jer 31:33	Jer.31:33	Jer.31:33	Jer.38:33	Renumber	Heber,Latin
Jer 31:34	Jer.31:34	Jer.31:34	Jer.38:34	Renumber	Heber,Latin
Jer 31:35	Jer.31:35	Jer.31:35	Jer.38:36	Renumber	Heber,Latin
Jer 31:36	Jer.31:36	Jer.31:36	Jer.38:37	Renumber	Heber,Latin
Jer 31:37	Jer.31:37	Jer.31:37	Jer.38:35	Renumber	Heber,Latin
Jer 31:38	Jer.31:38	Jer.31:38	Jer.38:38	Renumber	Heber,Latin
Jer 31:39	Jer.31:39	Jer.31:39	Jer.38:39	Renumber	Heber,Latin
Jer 31:4	Jer.31:4	Jer.31:4	Jer.38:4	Renumber	Heber,Latin
Jer 31:40	Jer.31:40	Jer.31:40	Jer.38:40	Renumber	Heber,Latin
Jer 31:5	Jer.31:5	Jer.31:5	Jer.38:5	Renumber	Heber,Latin
Jer 31:6	Jer.31:6	Jer.31:6	Jer.38:6	Renumber	Heber,Latin
Jer 31:7	Jer.31:7	Jer.31:7	Jer.38:7	Renumber	Heber,Latin
Jer 31:8	Jer.31:8	Jer.31:8	Jer.38:8	Renumber	Heber,Latin
Jer 31:9	Jer.31:9	Jer.31:9	Jer.38:9	Renumber	Heber,Latin
Jer 32:1	Jer.32:1	Jer.32:1	Jer.39:1	Renumber	Heber,Latin
Jer 32:10	Jer.32:10	Jer.32:10	Jer.39:10	Renumber	Heber,Latin
Jer 32:11	Jer.32:11	Jer.32:11	Jer.39:11	Renumber	Heber,Latin
Jer 32:12	Jer.32:12	Jer.32:12	Jer.39:12	Renumber	Heber,Latin
Jer 32:13	Jer.32:13	Jer.32:13	Jer.39:13	Renumber	Heber,Latin
Jer 32:14	Jer.32:14	Jer.32:14	Jer.39:14	Renumber	Heber,Latin
Jer 32:15	Jer.32:15	Jer.32:15	Jer.39:15	Renumber	Heber,Latin
Jer 32:16	Jer.32:16	Jer.32:16	Jer.39:16	Renumber	Heber,Latin
Jer 32:17	Jer.32:17	Jer.32:17	Jer.39:17	Renumber	Heber,Latin
Jer 32:18	Jer.32:18	Jer.32:18	Jer.39:18	Renumber	Heber,Latin
Jer 32:19	Jer.32:19	Jer.32:19	Jer.39:19	Renumber	Heber,Latin
Jer 32:2	Jer.32:2	Jer.32:2	Jer.39:2	Renumber	Heber,Latin
Jer 32:20	Jer.32:20	Jer.32:20	Jer.39:20	Renumber	Heber,Latin
Jer 32:21	Jer.32:21	Jer.32:21	Jer.39:21	Renumber	Heber,Latin
Jer 32:22	Jer.32:22	Jer.32:22	Jer.39:22	Renumber	Heber,Latin
Jer 32:23	Jer.32:23	Jer.32:23	Jer.39:23	Renumber	Heber,Latin
Jer 32:24	Jer.32:24	Jer.32:24	Jer.39:24	Renumber	Heber,Latin
Jer 32:25	Jer.32:25	Jer.32:25	Jer.39:25	Renumber	Heber,Latin
Jer 32:26	Jer.32:26	Jer.32:26	Jer.39:26	Renumber	Heber,Latin
Jer 32:27	Jer.32:27	Jer.32:27	Jer.39:27	Renumber	Heber,Latin
Jer 32:28	Jer.32:28	Jer.32:28	Jer.39:28	Renumber	Heber,Latin
Jer 32:29	Jer.32:29	Jer.32:29	Jer.39:29	Renumber	Heber,Latin
Jer 32:3	Jer.32:3	Jer.32:3	Jer.39:3	Renumber	Heber,Latin
Jer 32:30	Jer.32:30	Jer.32:30	Jer.39:30	Renumber	Heber,Latin
Jer 32:31	Jer.32:31	Jer.32:31	Jer.39:31	Renumber	Heber,Latin
Jer 32:32	Jer.32:32	Jer.32:32	Jer.39:32	Renumber	Heber,Latin
Jer 32:33	Jer.32:33	Jer.32:33	Jer.39:33	Renumber	Heber,Latin
Jer 32:34	Jer.32:34	Jer.32:34	Jer.39:34	Renumber	Heber,Latin
Jer 32:35	Jer.32:35	Jer.32:35	Jer.39:35	Renumber	Heber,Latin
Jer 32:36	Jer.32:36	Jer.32:36	Jer.39:36	Renumber	Heber,Latin
Jer 32:37	Jer.32:37	Jer.32:37	Jer.39:37	Renumber	Heber,Latin
Jer 32:38	Jer.32:38	Jer.32:38	Jer.39:38	Renumber	Heber,Latin
Jer 32:39	Jer.32:39	Jer.32:39	Jer.39:39	Renumber	Heber,Latin
Jer 32:4	Jer.32:4	Jer.32:4	Jer.39:4	Renumber	Heber,Latin
Jer 32:40	Jer.32:40	Jer.32:40	Jer.39:40	Renumber	Heber,Latin
Jer 32:41	Jer.32:41	Jer.32:41	Jer.39:41	Renumber	Heber,Latin
Jer 32:42	Jer.32:42	Jer.32:42	Jer.39:42	Renumber	Heber,Latin
Jer 32:43	Jer.32:43	Jer.32:43	Jer.39:43	Renumber	Heber,Latin
Jer 32:44	Jer.32:44	Jer.32:44	Jer.39:44	Renumber	Heber,Latin
Jer 32:5	Jer.32:5	Jer.32:5	Jer.39:5	Renumber	Heber,Latin
Jer 32:6	Jer.32:6	Jer.32:6	Jer.39:6	Renumber	Heber,Latin
Jer 32:7	Jer.32:7	Jer.32:7	Jer.39:7	Renumber	Heber,Latin
Jer 32:8	Jer.32:8	Jer.32:8	Jer.39:8	Renumber	Heber,Latin
Jer 32:9	Jer.32:9	Jer.32:9	Jer.39:9	Renumber	Heber,Latin
Jer 33:1	Jer.33:1	Jer.33:1	Jer.40:1	Renumber	Heber,Latin
Jer 33:10	Jer.33:10	Jer.33:10	Jer.40:10	Renumber	Heber,Latin
Jer 33:11	Jer.33:11	Jer.33:11	Jer.40:11	Renumber	Heber,Latin
Jer 33:12	Jer.33:12	Jer.33:12	Jer.40:12	Renumber	Heber,Latin
Jer 33:13	Jer.33:13	Jer.33:13	Jer.40:13	Renumber	Heber,Latin
Jer 33:2	Jer.33:2	Jer.33:2	Jer.40:2	Renumber	Heber,Latin
Jer 33:3	Jer.33:3	Jer.33:3	Jer.40:3	Renumber	Heber,Latin
Jer 33:4	Jer.33:4	Jer.33:4	Jer.40:4	Renumber	Heber,Latin
Jer 33:5	Jer.33:5	Jer.33:5	Jer.40:5	Renumber	Heber,Latin
Jer 33:6	Jer.33:6	Jer.33:6	Jer.40:6	Renumber	Heber,Latin
Jer 33:7	Jer.33:7	Jer.33:7	Jer.40:7	Renumber	Heber,Latin
Jer 33:8	Jer.33:8	Jer.33:8	Jer.40:8	Renumber	Heber,Latin
Jer 33:9	Jer.33:9	Jer.33:9	Jer.40:9	Renumber	Heber,Latin
Jer 34:1	Jer.34:1	Jer.34:1	Jer.41:1	Renumber	Heber,Latin
Jer 34:10	Jer.34:10	Jer.34:10	Jer.41:10	Renumber	Heber,Latin
Jer 34:11	Jer.34:11	Jer.34:11	Jer.41:11	Renumber	Heber,Latin
Jer 34:12	Jer.34:12	Jer.34:12	Jer.41:12	Renumber	Heber,Latin
Jer 34:13	Jer.34:13	Jer.34:13	Jer.41:13	Renumber	Heber,Latin
Jer 34:14	Jer.34:14	Jer.34:14	Jer.41:14	Renumber	Heber,Latin
Jer 34:15	Jer.34:15	Jer.34:15	Jer.41:15	Renumber	Heber,Latin
Jer 34:16	Jer.34:16	Jer.34:16	Jer.41:16	Renumber	Heber,Latin
Jer 34:17	Jer.34:17	Jer.34:17	Jer.41:17	Renumber	Heber,Latin
Jer 34:18	Jer.34:18	Jer.34:18	Jer.41:18	Renumber	Heber,Latin
Jer 34:19	Jer.34:19	Jer.34:19	Jer.41:19	Renumber	Heber,Latin
Jer 34:2	Jer.34:2	Jer.34:2	Jer.41:2	Renumber	Heber,Latin
Jer 34:20	Jer.34:20	Jer.34:20	Jer.41:20	Renumber	Heber,Latin
Jer 34:21	Jer.34:21	Jer.34:21	Jer.41:21	Renumber	Heber,Latin
Jer 34:22	Jer.34:22	Jer.34:22	Jer.41:22	Renumber	Heber,Latin
Jer 34:3	Jer.34:3	Jer.34:3	Jer.41:3	Renumber	Heber,Latin
Jer 34:4	Jer.34:4	Jer.34:4	Jer.41:4	Renumber	Heber,Latin
Jer 34:5	Jer.34:5	Jer.34:5	Jer.41:5	Renumber	Heber,Latin
Jer 34:6	Jer.34:6	Jer.34:6	Jer.41:6	Renumber	Heber,Latin
Jer 34:7	Jer.34:7	Jer.34:7	Jer.41:7	Renumber	Heber,Latin
Jer 34:8	Jer.34:8	Jer.34:8	Jer.41:8	Renumber	Heber,Latin
Jer 34:9	Jer.34:9	Jer.34:9	Jer.41:9	Renumber	Heber,Latin
Jer 35:1	Jer.35:1	Jer.35:1	Jer.42:1	Renumber	Heber,Latin
Jer 35:10	Jer.35:10	Jer.35:10	Jer.42:10	Renumber	Heber,Latin
Jer 35:11	Jer.35:11	Jer.35:11	Jer.42:11	Renumber	Heber,Latin
Jer 35:12	Jer.35:12	Jer.35:12	Jer.42:12	Renumber	Heber,Latin
Jer 35:13	Jer.35:13	Jer.35:13	Jer.42:13	Renumber	Heber,Latin
Jer 35:14	Jer.35:14	Jer.35:14	Jer.42:14	Renumber	Heber,Latin
Jer 35:15	Jer.35:15	Jer.35:15	Jer.42:15	Renumber	Heber,Latin
Jer 35:16	Jer.35:16	Jer.35:16	Jer.42:16	Renumber	Heber,Latin
Jer 35:17	Jer.35:17	Jer.35:17	Jer.42:17	Renumber	Heber,Latin
Jer 35:18	Jer.35:18	Jer.35:18	Jer.42:18	Renumber	Heber,Latin
Jer 35:19	Jer.35:19	Jer.35:19	Jer.42:19	Renumber	Heber,Latin
Jer 35:2	Jer.35:2	Jer.35:2	Jer.42:2	Renumber	Heber,Latin
Jer 35:3	Jer.35:3	Jer.35:3	Jer.42:3	Renumber	Heber,Latin
Jer 35:4	Jer.35:4	Jer.35:4	Jer.42:4	Renumber	Heber,Latin
Jer 35:5	Jer.35:5	Jer.35:5	Jer.42:5	Renumber	Heber,Latin
Jer 35:6	Jer.35:6	Jer.35:6	Jer.42:6	Renumber	Heber,Latin
Jer 35:7	Jer.35:7	Jer.35:7	Jer.42:7	Renumber	Heber,Latin
Jer 35:8	Jer.35:8	Jer.35:8	Jer.42:8	Renumber	Heber,Latin
Jer 35:9	Jer.35:9	Jer.35:9	Jer.42:9	Renumber	Heber,Latin
Jer 36:1	Jer.36:1	Jer.36:1	Jer.43:1	Renumber	Heber,Latin
Jer 36:10	Jer.36:10	Jer.36:10	Jer.43:10	Renumber	Heber,Latin
Jer 36:11	Jer.36:11	Jer.36:11	Jer.43:11	Renumber	Heber,Latin
Jer 36:12	Jer.36:12	Jer.36:12	Jer.43:12	Renumber	Heber,Latin
Jer 36:13	Jer.36:13	Jer.36:13	Jer.43:13	Renumber	Heber,Latin
Jer 36:14	Jer.36:14	Jer.36:14	Jer.43:14	Renumber	Heber,Latin
Jer 36:15	Jer.36:15	Jer.36:15	Jer.43:15	Renumber	Heber,Latin
Jer 36:16	Jer.36:16	Jer.36:16	Jer.43:16	Renumber	Heber,Latin
Jer 36:17	Jer.36:17	Jer.36:17	Jer.43:17	Renumber	Heber,Latin
Jer 36:18	Jer.36:18	Jer.36:18	Jer.43:18	Renumber	Heber,Latin
Jer 36:19	Jer.36:19	Jer.36:19	Jer.43:19	Renumber	Heber,Latin
Jer 36:2	Jer.36:2	Jer.36:2	Jer.43:2	Renumber	Heber,Latin
