Strong_padded	Strong_eredeti	Teljes_szocikk
G5232	G5232	ὑπεραυξάνω (hyperauxánō｜hoop-er-owx-an'-o｜verb｜to flourish) [Grk] ὑπεραυξάνω LN: 78.6 GK: G5647 Derivation: from ὑπέρ and αὐξάνω; Strong's: to increase above ordinary degree KJV: --grow exceedingly. See: ὑπέρ See: αὐξάνω
G5233	G5233	ὑπερβαίνω (hyperbaínō｜hoop-er-bah'-ee-no｜verb｜to transgress) [Grk] ὑπερβαίνω LN: 88.296 GK: G5648 Hebrew: דָּלַג, יָסַף, סוּג, עָבַר Derivation: from ὑπέρ and the base of βάσις; Strong's: to transcend, i.e. (figuratively) to overreach KJV: --go beyond. See: ὑπέρ See: βάσις
G5234	G5234	ὑπερβαλλόντως (hyperballóntōs｜hoop-er-bal-lon'-toce｜adverb｜to a much greater degree) [Grk] ὑπερβαλλόντως LN: 78.34 GK: G5649 Derivation: adverb from present participle active of ὑπερβάλλω; Strong's: excessively KJV: --beyond measure. See: ὑπερβάλλω
G5235	G5235	ὑπερβάλλω (hyperbállō｜hoop-er-bal'-lo｜verb｜to surpass) [Grk] ὑπερβάλλω LN: 78.33 GK: G5650 Derivation: from ὑπέρ and βάλλω; Strong's: to throw beyod the usual mark, i.e. (figuratively) to surpass (only active participle supereminent) KJV: --exceeding, excel, pass. See: ὑπέρ See: βάλλω
G5236	G5236	ὑπερβολή (hyperbolḗ｜hoop-er-bol-ay'｜noun｜extraordinary degree) [Grk] ὑπερβολή LN: 78.33 GK: G5651 Derivation: from ὑπερβάλλω; Strong's: a throwing beyond others, i.e. (figuratively) supereminence; adverbially (with εἰς or κατά) pre- eminently KJV: --abundance, (far more) exceeding, excellency, more excellent, beyond (out of) measure. See: ὑπερβάλλω See: εἰς See: κατά
G5237	G5237	ὑπερείδω (hypereídō｜hoop-er-i'-do｜verb｜to overlook) [Grk] ὑπερείδω, παροράω, ὑπεροράω, ὑπερεῖδον LN: 30.49 GK: G5653, G5666 Hebrew: מַעַל, עָלַם Derivation: from ὑπέρ and εἴδω; Strong's: to overlook, i.e. not punish KJV: --wink at. See: ὑπέρ See: εἴδω
G5238	G5238	ὑπερέκεινα (hyperékeina｜hoop-er-ek'-i-nah｜adverb｜beyond) [Grk] ὑπερέκεινα LN: 83.55 GK: G5654, G5655 Derivation: from ὑπέρ and the neuter plural of ἐκεῖνος; Strong's: above those parts, i.e. still farther KJV: --beyond. See: ὑπέρ See: ἐκεῖνος
G5239	G5239	ὑπερεκτείνω (hyperekteínō｜hoop-er-ek-ti'-no｜verb｜to stretch beyond) [Grk] ὑπερεκτείνω LN: 68.78 GK: G5657 Derivation: from ὑπέρ and ἐκτείνω; Strong's: to extend inordinately KJV: --stretch beyond. See: ὑπέρ See: ἐκτείνω
G5240	G5240	ὑπερεκχύνω (hyperekchýnō｜hoop-er-ek-khoo'-no｜verb｜to pour out over) [Grk] ὑπερεκχύνω, ὑπερεκπερισσοῦ, ὑπερεκπερισσῶς, ὑπερεκχύννω, ὑπερεκχύννομαι, ὑπερεκχύν(ν)ω LN: 14.19 GK: G5655, G5658 Derivation: from ὑπέρ and the alternate form of ἐκχέω; Strong's: to pour out over, i.e. (passively) to overflow KJV: --run over. See: ὑπέρ See: ἐκχέω
G5241	G5241	ὑπερεντυγχάνω (hyperentynchánō｜hoop-er-en-toong-khan'-o｜verb｜to plead) [Grk] ὑπερεντυγχάνω LN: 33.348 GK: G5659 Derivation: from ὑπέρ and ἐντυγχάνω; Strong's: to intercede in behalf of KJV: --make intercession for. See: ὑπέρ See: ἐντυγχάνω
G5242	G5242	ὑπερέχω (hyperéchō｜hoop-er-ekh'-o｜verb｜to have power over; to be better than) [Grk] ὑπερέχω LN: 37.17, 65.4 GK: G5660 Hebrew: אַדִּיר, אָמַץ, עֲדַף, עָרַךְ, שְׁנָא Derivation: from ὑπέρ and ἔχω; Strong's: to hold oneself above, i.e. (figuratively) to excel; participle (as adjective, or neuter as noun) superior, superiority KJV: --better, excellency, higher, pass, supreme. See: ὑπέρ See: ἔχω
G5243	G5243	ὑπερηφανία (hyperēphanía｜hoop-er-ay-fan-ee'-ah｜noun｜arrogance) [Grk] ὑπερηφανία LN: 88.213 GK: G5661 Hebrew: בֶּצַע, גָּאֹון, זָדֹון, רוּם, שָׁאֹון Derivation: from ὑπερήφανος; Strong's: haughtiness KJV: --pride. See: ὑπερήφανος
G5244	G5244	ὑπερήφανος (hyperḗphanos｜hoop-er-ay'-fan-os｜adjective｜arrogant) [Grk] ὑπερήφανος, ὑπερλίαν LN: 88.214 GK: G5662, G5663 Hebrew: גֵּאֶה, גָּבֹהַּ, זֵד, לוּץ, עָרִיץ, רַהַב, רוּם Derivation: from ὑπέρ and φαίνω; Strong's: appearing above others (conspicuous), i.e. (figuratively) haughty KJV: --proud. See: ὑπέρ See: φαίνω
G5245	G5245	ὑπερνικάω (hypernikáō｜hoop-er-nik-ah'-o｜verb｜to prevail completely) [Grk] ὑπερνικάω LN: 39.58 GK: G5664 Derivation: from ὑπέρ and νικάω; Strong's: to vanquish beyond, i.e. gain a decisive victory KJV: --more than conquer. See: ὑπέρ See: νικάω
G5246	G5246	ὑπέρογκος (hypéronkos｜hoop-er'-ong-kos｜adjective｜haughty) [Grk] ὑπέρογκος LN: 33.373 GK: G5665 Hebrew: גָּדֹול, פֶּלֶא, קָשָׁה Derivation: from ὑπέρ and ὄγκος; Strong's: bulging over, i.e. (figuratively) insolent KJV: --great swelling. See: ὑπέρ See: ὄγκος
G5247	G5247	ὑπεροχή (hyperochḗ｜hoop-er-okh-ay'｜noun｜superiority; authority) [Grk] ὑπεροχή LN: 87.26 GK: G5667 Hebrew: גָּבֹהַּ, קֹומָה Derivation: from ὑπερέχω; Strong's: prominence, i.e. (figuratively) superiority (in rank or character) KJV: --authority, excellency. See: ὑπερέχω
G5248	G5248	ὑπερπερισσεύω (hyperperisseúō｜hoop-er-per-is-syoo'-o｜verb｜to be in great excess; to supply lavishly) [Grk] ὑπερπερισσεύω LN: 59.49, 78.34 GK: G5668 Derivation: from ὑπέρ and περισσεύω; Strong's: to super-abound KJV: --abound much more, exceeding. See: ὑπέρ See: περισσεύω
G5249	G5249	ὑπερπερισσῶς (hyperperissōs｜hoop-er-per-is-soce'｜adverb｜beyond all measure) [Grk] ὑπερπερισσῶς LN: 78.34 GK: G5669 Derivation: from ὑπέρ and περισσῶς; Strong's: superabundantly, i.e. exceedingly KJV: --beyond measure. See: ὑπέρ See: περισσῶς
G5250	G5250	ὑπερπλεονάζω (hyperpleonázō｜hoop-er-pleh-on-ad'-zo｜verb｜to abound) [Grk] ὑπερπλεονάζω LN: 59.49 GK: G5670 Derivation: from ὑπέρ and πλεονάζω; Strong's: to superabound KJV: --be exceeding abundant. See: ὑπέρ See: πλεονάζω
G5251	G5251	ὑπερυψόω (hyperypsóō｜hoop-er-oop-so'-o｜verb｜to exalt) [Grk] ὑπερυψόω LN: 87.16 GK: G5671 Hebrew: עָלָה, עָרִיץ, רוּם Derivation: from ὑπέρ and ὑψόω; Strong's: to elevate above others, i.e. raise to the highest position KJV: --highly exalt. See: ὑπέρ See: ὑψόω
G5252	G5252	ὑπερφρονέω (hyperphronéō｜hoop-er-fron-eh'-o｜verb｜to think too highly of oneself) [Grk] ὑπερφρονέω LN: 88.210 GK: G5672 Derivation: from ὑπέρ and φρονέω; Strong's: to esteem oneself overmuch, i.e. be vain or arrogant KJV: --think more highly. See: ὑπέρ See: φρονέω
G5253	G5253	ὑπερῷον (hyperōion｜hoop-er-o'-on｜noun｜upper story) [Grk] ὑπερῷον LN: 7.27 GK: G5673 Hebrew: עֲלִילִיָּה Derivation: neuter of a derivative of ὑπέρ; Strong's: a higher part of the house, i.e. apartment in the third story KJV: --upper chamber (room). See: ὑπέρ
G5254	G5254	ὑπέχω (hypéchō｜hoop-ekh'-o｜verb｜to undergo (punishment)) [Grk] ὑπέχω LN: 90.68 GK: G5674 Hebrew: נָשָׂא, סָבַל Derivation: from ὑπό and ἔχω; Strong's: to hold oneself under, i.e. endure with patience KJV: --suffer. See: ὑπό See: ἔχω
G5255	G5255	ὑπήκοος (hypḗkoos｜hoop-ay'-ko-os｜adjective｜obedient) [Grk] ὑπήκοος LN: 36.16 GK: G5675 Hebrew: מַס, עָבַד, שָׁמַע Derivation: from ὑπακούω; Strong's: attentively listening, i.e. (by implication) submissive KJV: --obedient. See: ὑπακούω
G5256	G5256	ὑπηρετέω (hypēretéō｜hoop-ay-ret-eh'-o｜verb｜to serve) [Grk] ὑπηρετέω LN: 35.19, 35.32 GK: G5676 Derivation: from ὑπηρέτης; Strong's: to be a subordinate, i.e. (by implication) subserve KJV: --minister (unto), serve. See: ὑπηρέτης
G5257	G5257	ὑπηρέτης (hypērétēs｜hoop-ay-ret'-ace｜noun｜servant) [Grk] ὑπηρέτης LN: 35.20 GK: G5677 Hebrew: כִּילַי, עֶבֶד Derivation: from ὑπό and a derivative of ἐρέσσω (to row); Strong's: an under-oarsman, i.e. (generally) subordinate (assistant, sexton, constable) KJV: --minister, officer, servant. See: ὑπό
G5258	G5258	ὕπνος (hýpnos｜hoop'-nos｜noun｜sleep) [Grk] ὕπνος LN: 23.66, 23.68, 23.71 GK: G5678 Hebrew: חָזֹון, חֲלֹום, יָשֵׁן, שֵׁנָה, שֵׁנָה Derivation: from an obsolete primary (perhaps akin to ὑπό through the idea of subsilience); Strong's: sleep, i.e. (figuratively) spiritual torpor KJV: --sleep. See: ὑπό
G5259	G5259	ὑπό (hypó｜hoop-o'｜preposition｜by) [Grk] ὑπό LN: 1.43, 37.7, 37.8, 56.32, 67.161, 83.51, 87.80, 89.26, 90.1 GK: G5679 Derivation: a primary preposition; Strong's: under, i.e. (with the genitive case) of place (beneath), or with verbs (the agency or means, through); (with the accusative case) of place (whither (underneath) or where (below) or time (when (at)) KJV: --among, by, from, in, of, under, with. In the comparative, it retains the same general applications, especially of inferior position or condition, and specially, covertly or moderately.
G5260	G5260	ὑποβάλλω (hypobállō｜hoop-ob-al'-lo｜verb｜to instigate secretly) [Grk] ὑποβάλλω LN: 57.176 GK: G5680 Derivation: from ὑπό and βάλλω; Strong's: to throw in stealthily, i.e. introduce by collusion KJV: --suborn. See: ὑπό See: βάλλω
G5261	G5261	ὑπογραμμός (hypogrammós｜hoop-og-ram-mos'｜noun｜example) [Grk] ὑπογραμμός LN: 58.59 GK: G5681 Derivation: from a compound of ὑπό and γράφω; Strong's: an underwriting, i.e. copy for imitation (figuratively) KJV: --example. See: ὑπό See: γράφω
G5262	G5262	ὑπόδειγμα (hypódeigma｜hoop-od'-igue-mah｜noun｜example; outline) [Grk] ὑπόδειγμα LN: 58.59 GK: G5682 Derivation: from ὑποδείκνυμι; Strong's: an exhibit for imitation or warning (figuratively, specimen, adumbration) KJV: --en-(ex-)ample, pattern. See: ὑποδείκνυμι
G5263	G5263	ὑποδείκνυμι (hypodeíknymi｜hoop-od-ike'-noo-mee｜verb｜to warn; to show) [Grk] ὑποδείκνυμι, ὑποδεικνύω, ὑποδείκνυμι / ὑποδεικνύω LN: 28.47, 33.150 GK: G5683, G5684 Hebrew: בִּין, חֲוָא, יְדַע, יָרָה, נָגַד, סָפַר, רָאָה, שָׂכַל Derivation: from ὑπό and δεικνύω; Strong's: to exhibit under the eyes, i.e. (figuratively) to exemplify (instruct, admonish) KJV: --show, (fore-)warn. See: ὑπό See: δεικνύω
G5264	G5264	ὑποδέχομαι (hypodéchomai｜hoop-od-ekh'-om-ahee｜verb｜to receive) [Grk] ὑποδέχομαι LN: 34.53 GK: G5685 Derivation: from ὑπό and δέχομαι; Strong's: to admit under one's roof, i.e. entertain hospitably KJV: --receive. See: ὑπό See: δέχομαι
G5265	G5265	ὑποδέω (hypodéō｜hoop-od-eh'-o｜verb｜to tie underneath; to bind under) [Grk] ὑποδέω, ὑποδέομαι LN: 49.17 GK: G5684, G5686 Hebrew: נָעַל Derivation: from ὑπό and δέω; Strong's: to bind under one's feet, i.e. put on shoes or sandals KJV: --bind on, (be) shod. See: ὑπό See: δέω
G5266	G5266	ὑπόδημα (hypódēma｜hoop-od'-ay-mah｜noun｜sandal) [Grk] ὑπόδημα LN: 6.182 GK: G5687 Hebrew: נָעַל Derivation: from ὑποδέω; Strong's: something bound under the feet, i.e. a shoe or sandal KJV: --shoe. See: ὑποδέω
G5267	G5267	ὑπόδικος (hypódikos｜hoop-od'-ee-kos｜adjective｜answerable) [Grk] ὑπόδικος LN: 56.17 GK: G5688 Derivation: from ὑπό and δίκη; Strong's: under sentence, i.e. (by implication) condemned KJV: --guilty. See: ὑπό See: δίκη
G5268	G5268	ὑποζύγιον (hypozýgion｜hoop-od-zoog'-ee-on｜noun｜draught animal; pack animal) [Grk] ὑποζύγιον LN: 4.7 GK: G5689 Hebrew: אָתֹון, חֲמֹור Derivation: neuter of a compound of ὑπό and ζυγός; Strong's: an animal under the yoke (draught-beast), i.e. (specially), a donkey KJV: --ass. See: ὑπό See: ζυγός
G5269	G5269	ὑποζώννυμι (hypozṓnnymi｜hoop-od-zone'-noo-mee｜verb｜to undergird) [Grk] ὑποζώννυμι LN: 54.25 GK: G5690 Derivation: from ὑπό and ζώννυμι; Strong's: to gird under, i.e. frap (a vessel with cables across the keel, sides and deck) KJV: --undergirt. See: ὑπό See: ζώννυμι
G5270	G5270	ὑποκάτω (hypokátō｜hoop-ok-at'-o｜adverb｜below) [Grk] ὑποκάτω LN: 37.8, 83.51, 83.52 GK: G5691 Hebrew: מַטָּה, תַּחַת Derivation: from ὑπό and κάτω; Strong's: down under, i.e. beneath KJV: --under. See: ὑπό See: κάτω
G5271	G5271	ὑποκρίνομαι (hypokrínomai｜hoop-ok-rin'-om-ahee｜verb｜to pretend) [Grk] ὑποκρίνομαι LN: 88.227 GK: G5693 Hebrew: עָנָה Derivation: middle voice from ὑπό and κρίνω; Strong's: to decide (speak or act) under a false part, i.e. (figuratively) dissemble (pretend) KJV: --feign. See: ὑπό See: κρίνω
G5272	G5272	ὑπόκρισις (hypókrisis｜hoop-ok'-ree-sis｜noun｜hypocrisy) [Grk] ὑπόκρισις LN: 88.227 GK: G5694 Derivation: from ὑποκρίνομαι; Strong's: acting under a feigned part, i.e. (figuratively) deceit ("hypocrisy") KJV: --condemnation, dissimulation, hypocrisy. See: ὑποκρίνομαι
G5273	G5273	ὑποκριτής (hypokritḗs｜hoop-ok-ree-tace'｜noun｜hypocrite) [Grk] ὑποκριτής LN: 88.228 GK: G5695 Hebrew: חָנֵף Derivation: from ὑποκρίνομαι; Strong's: an actor under an assumed character (stage-player), i.e. (figuratively) a dissembler ("hypocrite" KJV: --hypocrite. See: ὑποκρίνομαι
G5274	G5274	ὑπολαμβάνω (hypolambánō｜hoop-ol-am-ban'-o｜verb｜to assume) [Grk] ὑπολαμβάνω LN: 15.102, 31.29, 33.187, 35.1 GK: G5696, G5698 Hebrew: אָחַז, בֹּוא, דָּלָה, דָּמָה, חָשַׁב, יָתַר, עָנָה, רַעְיֹון Derivation: from ὑπό and λαμβάνω; Strong's: to take from below, i.e. carry upward; figuratively, to take up, i.e. continue a discourse or topic; mentally, to assume (presume) KJV: --answer, receive, suppose. See: ὑπό See: λαμβάνω
G5275	G5275	ὑπολείπω (hypoleípō｜hoop-ol-i'-po｜verb｜to leave remaining) [Grk] ὑπολείπω LN: 85.66 GK: G5699 Hebrew: אָצַל, גָּרַם, יָצַג, יָתַר, עֲדַף, עָזַב, עָמַד, שָׁאַר, שְׁבַק, שׂוּם Derivation: from ὑποτρέχω and λείπω; Strong's: to leave under (behind), i.e. (passively) to remain (survive) KJV: --be left. See: ὑποτρέχω See: λείπω
G5276	G5276	ὑπολήνιον (hypolḗnion｜hoop-ol-ay'-nee-on｜noun｜trough for a winepress) [Grk] ὑπολήνιον LN: 7.67 GK: G5700 Hebrew: יֶקֶב Derivation: neuter of a presumed compound of ὑπό and ληνός; Strong's: vessel or receptacle under the press, i.e. lower wine-vat KJV: --winefat. See: ὑπό See: ληνός
G5277	G5277	ὑπολιμπάνω (hypolimpánō｜hoop-ol-im-pan'-o｜verb｜to leave) [Grk] ὑπολιμπάνω, ἀπολιμπάνω LN: 13.91 GK: G5701 Derivation: a prolonged form for ὑπολείπω; Strong's: to leave behind, i.e. bequeath KJV: --leave. See: ὑπολείπω
G5278	G5278	ὑπομένω (hypoménō｜hoop-om-en'-o｜verb｜to endure) [Grk] ὑπομένω, ἀπομένω LN: 25.175, 39.20, 68.17, 85.57 GK: G670, G5702 Hebrew: חוּל, חָכָה, טָמַן, יָחַל, יָשַׁב, כּוּל, מָהַהּ, קָוָה, קוּם Derivation: from ὑπό and μένω; Strong's: to stay under (behind), i.e. remain; figuratively, to undergo, i.e. bear (trials), have fortitude, persevere KJV: --abide, endure, (take) patient(-ly), suffer, tarry behind. See: ὑπό See: μένω
G5279	G5279	ὑπομιμνήσκω (hypomimnḗskō｜hoop-om-im-nace'-ko｜verb｜to remind) [Grk] ὑπομιμνήσκω, ὑπομιμνῄσκω LN: 29.9, 29.10 GK: G5703 Hebrew: זָכַר Derivation: from ὑπό and μιμνήσκω; Strong's: to remind quietly, i.e. suggest to the (middle voice, one's own) memory KJV: --put in mind, remember, bring to (put in) remembrance. See: ὑπό See: μιμνήσκω
G5280	G5280	ὑπόμνησις (hypómnēsis｜hoop-om'-nay-sis｜noun｜remembrance; a reminding) [Grk] ὑπόμνησις LN: 29.10 GK: G5704 Hebrew: תְּהִלָּה Derivation: from ὑπομιμνήσκω; Strong's: a reminding or (reflexively) recollection KJV: --remembrance. See: ὑπομιμνήσκω
G5281	G5281	ὑπομονή (hypomonḗ｜hoop-om-on-ay'｜noun｜patient endurance) [Grk] ὑπομονή LN: 25.174 GK: G5705 Hebrew: מִקְוֶה Derivation: from ὑπομένω; Strong's: cheerful (or hopeful) endurance, constancy KJV: --enduring, patience, patient continuance (waiting). See: ὑπομένω
G5282	G5282	ὑπονοέω (hyponoéō｜hoop-on-o-eh'-o｜verb｜to suspect) [Grk] ὑπονοέω LN: 31.32 GK: G5706 Derivation: from ὑπό and νοιέω; Strong's: to think under (privately), i.e. to surmise or conjecture KJV: --think, suppose, deem. See: ὑπό See: νοιέω
G5283	G5283	ὑπόνοια (hypónoia｜hoop-on'-oy-ah｜noun｜suspicion) [Grk] ὑπόνοια LN: 31.32 GK: G5707 Hebrew: רַעְיֹון Derivation: from ὑπονοέω; Strong's: suspicion KJV: --surmising. See: ὑπονοέω
G5284	G5284	ὑποπλέω (hypopléō｜hoop-op-leh'-o｜verb｜to sail under the lee of (an island)) [Grk] ὑποπλέω LN: 54.10 GK: G5709 Derivation: from ὑπό and πλέω; Strong's: to sail under the lee of KJV: --sail under. See: ὑπό See: πλέω
G5285	G5285	ὑποπνέω (hypopnéō｜hoop-op-neh'-o｜verb｜to blow gently) [Grk] ὑποπνέω LN: 14.5 GK: G5710 Derivation: from ὑπό and πνέω; Strong's: to breathe gently, i.e. breeze KJV: --blow softly. See: ὑπό See: πνέω
G5286	G5286	ὑποπόδιον (hypopódion｜hoop-op-od'-ee-on｜noun｜footstool) [Grk] ὑποπόδιον LN: 6.117, 37.8 GK: G5711 Hebrew: הֲדֹם Derivation: neuter of a compound of ὑπό and πούς; Strong's: something under the feet, i.e. a foot-rest (figuratively) KJV: --footstool. See: ὑπό See: πούς
G5287	G5287	ὑπόστασις (hypóstasis｜hoop-os'-tas-is｜noun｜project) [Grk] ὑπόστασις LN: 31.84, 58.1 GK: G5712 Hebrew: חֶלֶד, יְקוּם, כִּנְעָה, מִחְיָה, מׇעֳמָד, מַצָּב, מַשָּׂא, נָצַב, סֹוד, רָקַם, תֹּוחֶלֶת, תְּכוּנָה, תִּקְוָה Derivation: from a compound of ὑπό and ἵστημι; Strong's: a setting under (support), i.e. (figuratively) concretely, essence, or abstractly, assurance (objectively or subjectively) KJV: --confidence, confident, person, substance. See: ὑπό See: ἵστημι
G5288	G5288	ὑποστέλλω (hypostéllō｜hoop-os-tel'-lo｜verb｜to shrink from) [Grk] ὑποστέλλω LN: 13.160, 68.53 GK: G5713 Hebrew: גּוּר, כָּלָא, עָפַל, פָּנִים Derivation: from ὑπό and στέλλω; Strong's: to withhold under (out of sight), i.e. (reflexively) to cower or shrink, (figuratively) to conceal (reserve) KJV: --draw (keep) back, shun, withdraw. See: ὑπό See: στέλλω
G5289	G5289	ὑποστολή (hypostolḗ｜hoop-os-tol-ay'｜noun｜hesitancy) [Grk] ὑποστολή LN: 68.53 GK: G5714 Derivation: from ὑποστέλλω; Strong's: shrinkage (timidity), i.e. (by implication) apostasy KJV: --draw back. See: ὑποστέλλω
G5290	G5290	ὑποστρέφω (hypostréphō｜hoop-os-tref'-o｜verb｜to turn back) [Grk] ὑποστρέφω LN: 13.24, 15.88, 31.64 GK: G5715 Hebrew: אָזַל, דָּחַף, פָּנָה, שׁוּב Derivation: from ὑπό and στρέφω; Strong's: to turn under (behind), i.e. to return (literally or figuratively) KJV: --come again, return (again, back again), turn back (again). See: ὑπό See: στρέφω
G5291	G5291	ὑποστρώννυμι (hypostrṓnnymi｜hoop-os-trone'-noo-mee｜verb｜to spread out underneath) [Grk] ὑποστρώννυμι, ὑποστρωννύω LN: 16.23 GK: G5716 Hebrew: יָצָא, פָּלַשׁ Derivation: from ὑπό and στρώννυμι; Strong's: to strew underneath (the feet as a carpet) KJV: --spread. See: ὑπό See: στρώννυμι
G5292	G5292	ὑποταγή (hypotagḗ｜hoop-ot-ag-ay'｜noun｜submission) [Grk] ὑποταγή LN: 36.18 GK: G5717 Derivation: from ὑποτάσσω; Strong's: subordination KJV: --subjection. See: ὑποτάσσω
G5293	G5293	ὑποτάσσω (hypotássō｜hoop-ot-as'-so｜verb｜to subject) [Grk] ὑποτάσσω LN: 36.18, 37.31 GK: G5718 Hebrew: דָבַר, דּוּמִיָּה, דָּמַם, כָּבַשׁ, מָשַׁל, נָתַן, פְּלַח, רָדַד, שׂוּם, שִׁית Derivation: from ὑπό and τάσσω; Strong's: to subordinate; reflexively, to obey KJV: --be under obedience (obedient), put under, subdue unto, (be, make) subject (to, unto), be (put) in subjection (to, under), submit self unto. See: ὑπό See: τάσσω
G5294	G5294	ὑποτίθημι (hypotíthēmi｜hoop-ot-ith'-ay-mee｜verb｜to lay down; to make known) [Grk] ὑποτίθημι LN: 21.8, 33.230 GK: G5719 Hebrew: נָטָה, נָתַן, פָּגַע, שׂוּם Derivation: from ὑπό and τίθημι; Strong's: to place underneath, i.e. (figuratively) to hazard, (reflexively) to suggest KJV: --lay down, put in remembrance. See: ὑπό See: τίθημι
G5295	G5295	ὑποτρέχω (hypotréchō｜hoop-ot-rekh'-o｜verb｜to run (or sail) under the lee of) [Grk] ὑποτρέχω LN: 54.10 GK: G5720 Derivation: from ὑπό and τρέχω (including its alternate); Strong's: to run under, i.e. (specially), to sail past KJV: --run under. See: ὑπό See: τρέχω
G5296	G5296	ὑποτύπωσις (hypotýpōsis｜hoop-ot-oop'-o-sis｜noun｜prototype; pattern) [Grk] ὑποτύπωσις LN: 58.59 GK: G5721 Derivation: from a compound of ὑπό and a derivative of τύπος; Strong's: typification under (after), i.e. (concretely) a sketch (figuratively) for imitation KJV: --form, pattern. See: ὑπό See: τύπος
G5297	G5297	ὑποφέρω (hypophérō｜hoop-of-er'-o｜verb｜to endure) [Grk] ὑποφέρω LN: 25.175 GK: G5722 Hebrew: יָכֹל, כּוּל, כּוּן, מָצָא, נָשָׂא, קָבַל Derivation: from ὑπό and φέρω; Strong's: to bear from underneath, i.e. (figuratively) to undergo hardship KJV: --bear, endure. See: ὑπό See: φέρω
G5298	G5298	ὑποχωρέω (hypochōréō｜hoop-okh-o-reh'-o｜verb｜to go off) [Grk] ὑποχωρέω LN: 15.53 GK: G5723 Derivation: from ὑπό and χωρέω; Strong's: to vacate down, i.e. retire quietly KJV: --go aside, withdraw self. See: ὑπό See: χωρέω
G5299	G5299	ὑπωπιάζω (hypōpiázō｜hoop-o-pee-ad'-zo｜verb｜to wear down; to beat) [Grk] ὑπωπιάζω, ὑποπιάζω LN: 25.245, 88.89 GK: G5708, G5724 Derivation: from a compound of ὑπό and a derivative of ὀπτάνομαι; Strong's: to hit under the eye (buffet or disable an antagonist as a pugilist), i.e. (figuratively) to tease or annoy (into compliance), subdue (one's passions) KJV: --keep under, weary. See: ὑπό See: ὀπτάνομαι
G5300	G5300	ὗς (hŷs｜hoos｜noun｜sow) [Grk] ὗς LN: 4.37 GK: G5725 Hebrew: חֲזִיר Derivation: apparently a primary word; Strong's: a hog ("swine") KJV: --sow.
G5301	G5301	ὕσσωπος (hýssōpos｜hoos'-so-pos｜noun｜hyssop) [Grk] ὕσσωπος LN: 3.26 GK: G5727 Hebrew: אֵזֹוב Derivation: of foreign origin (אֵזֹוב); Strong's: "hyssop" KJV: --hyssop. See: אֵזֹוב
G5302	G5302	ὑστερέω (hysteréō｜hoos-ter-eh'-o｜verb｜to lack) [Grk] ὑστερέω LN: 13.21, 57.37, 65.51, 87.65 GK: G5728 Hebrew: גָּרַע, חָדַל, חָסֵר, מָהַהּ, מָנַע Derivation: from ὕστερος; Strong's: to be later, i.e. (by implication) to be inferior; generally, to fall short (be deficient) KJV: --come behind (short), be destitute, fail, lack, suffer need, (be in) want, be the worse. See: ὕστερος
G5303	G5303	ὑστέρημα (hystérēma｜hoos-ter'-ay-mah｜noun｜lack; that which is lacking) [Grk] ὑστέρημα LN: 57.38, 85.29 GK: G5729 Hebrew: חֶסְרֹון, חֲשַׁח, מַחְסֹור Derivation: from ὑστερέω; Strong's: a deficit; specially, poverty KJV: --that which is behind, (that which was) lack(-ing), penury, want. See: ὑστερέω
G5304	G5304	ὑστέρησις (hystérēsis｜hoos-ter'-ay-sis｜noun｜need) [Grk] ὑστέρησις LN: 57.37 GK: G5730 Derivation: from ὑστερέω; Strong's: a falling short, i.e. (specially), penury KJV: --want. See: ὑστερέω
G5305	G5305	ὕστερον (hýsteron｜hoos'-ter-on｜adverb｜afterwards) [Grk] ὕστερον, ὕστερος LN: 61.16, 67.50 GK: G5731 Hebrew: אַחֲרֹון Derivation: neuter of ὕστερος as adverb; Strong's: more lately, i.e. eventually KJV: --afterward, (at the) last (of all). See: ὕστερος
G5306	G5306	ὕστερος (hýsteros｜hoos'-ter-os｜adjective｜last) [Grk] ὕστερος LN: 61.16 GK: G5730, G5731 Hebrew: אַחֲרֹון, אָרַג, כִּלְאַיִם, עָלָה Derivation: comparative from ὑπό (in the sense of behind); Strong's: later KJV: --latter. See: ὑπό
G5307	G5307	ὑφαντός (hyphantós｜hoo-fan-tos'｜adjective｜woven) [Grk] ὑφαντός LN: 48.4 GK: G5733 Hebrew: אָרַג, אָרַג, חָשַׁב, כִּלְאַיִם, עָלָה, רָקַם Derivation: from ὑφαίνω to weave; Strong's: woven, i.e. (perhaps) knitted KJV: --woven.
G5308	G5308	ὑψηλός (hypsēlós｜hoop-say-los'｜adjective｜high) [Grk] ὑψηλός LN: 1.13, 65.9, 76.5, 81.6, 83.50, 88.208, 88.209 GK: G5734 Hebrew: בָּמָה, גֵּאֶה, גָּבַהּ, גָּבֹהַּ, גֹּדֶל, חָזַק, מִדָּה, מֹורֶה, נָטָה, נָשָׂא, עֹז, עֶלְיֹון, רוּם Derivation: from ὕψος; Strong's: lofty (in place or character) KJV: --high(-er, -ly) (esteemed). See: ὕψος
G5309	G5309	ὑψηλοφρονέω (hypsēlophronéō｜hoop-say-lo-fron-eh'-o｜verb｜to be proud) [Grk] ὑψηλοφρονέω LN: 88.209 GK: G5735 Derivation: from a compound of ὑψηλός and φρήν; Strong's: to be lofty in mind, i.e. arrogant KJV: --be highminded. See: ὑψηλός See: φρήν
