# S0.6 atiras-lista tisztitasa. Forras: naplok/RENDER_R0_atirasok.tsv (936 tetel).
# Az "alak" kategoria (896 tetel) szetvalasztva a "blokk" mezo alapjan:
#   blokk=lxx -> lxx_idezet (347); blokk=elofordulasok -> igeszoveg (386);
#   blokk=szocikkek/kolofon/kizart/jelmagyarazat -> egyeb (163).
# "lemma" tipusu sorok (40 tetel) valtozatlanul athozva, kategoria=nem_alkalmazhato.
# Hamis-gyanus szures: a jelmagyarazat-blokk 1-2 karakteres "szo" mezoi (pl. gorog
# betujelek pi/pszi/delta a jelmagyarazatban) NEM valodi szoalakok, cimke-jellegűek;
# a kizart blokk mar eleve a forras sajat kizarasi jelolese.
fajl	blokk	nyelv	tipus	strong	szo	atirat	kategoria	hamis_besorolas
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			'a.da.Mah	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			ti.sha.Chet	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			hish.Chit	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			cha.Mas	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			sha.Chet	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			ka.Lel	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			sha.Chet	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			sha.Chet	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			'a.Rur	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			'a.'Or	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			'a.Rur	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			'a.Rur	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			'a.Rur	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			'a.Rur	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			'a.Rur	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			'a.Rur	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			'a.Rur	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			'a.Rur	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			'a.Rur	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			'a.Rur	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			'a.Rur	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			'a.Rur	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			'a.Rur	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			'a.Rur	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			'a.Rur	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			'a.Rur	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			'a.Rur	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			hish.Chi.tu	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			hish.Chi.tu	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			cha.Mas	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			cha.Mas	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			cha.Mas	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			cha.Mas	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			cha.Mas	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			cha.Mas	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			cha.mas-	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			cha.mas-	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			cha.Mas	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			cha.Mas	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			cha.Mas	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			cha.Mas	lxx_idezet	valodinak_tekintve
lexikon/HAMART-001_TUDOMANYOS.md	lxx	heber	alak			cha.Mas	lxx_idezet	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	jelmagyarazat	gorog	alak		π	pneuma	egyeb	hamis_gyanus — jelmagyarazat-cimke, nem valodi szoalak
lexikon/HODIT-001_TUDOMANYOS.md	jelmagyarazat	gorog	alak		ψ	pszükhé	egyeb	hamis_gyanus — jelmagyarazat-cimke, nem valodi szoalak
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			re.fa.'Im	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			re.fa.'Im	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			ne.fi.Lim	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			re.fa.'Im	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			re.fa.'Im	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			re.fa.'Im	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			re.fa.'Im	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			re.fa.'Im	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			re.fa.'Im	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			re.fa.'Im	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			re.fa.'Im	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			re.fa.'Im	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			re.fa.'Im	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			re.fa.'Im	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			ra.Fah	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			ra.Fah	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			ra.Fah	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			ra.Fah	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			re.fa.'Im	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			re.fa.'Im	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			re.fa.'Im	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			re.fa.'Im	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			ra.Fa'	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			ra.Fa'	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			re.fa.'Im	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			re.fa.'Im	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			re.fa.'Im	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			re.fa.'Im	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			re.fa.'Im	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			re.fa.'Im	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			re.fa.'Im	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			re.fa.'Im	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			re.fa.'Im	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			refáím, zúzím, émím	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			refáím	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			nefilím ⇒ anákím	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			zamzummím … refáím	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			óg … mijjeter hárefáím	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			erec refáím	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			émek refáím	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			erec hárefáím	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			émek refáím	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			émek refáím	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			refáím jehólálú mittahat lammájim	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			harefáím jákúmú jódúkhá	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			refáím	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			refáím … kol-attúdé árec	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			émek refáím	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	elofordulasok	heber	alak			refáím	igeszoveg	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	kizart	heber	alak			Hórim	egyeb	mar_kizartkent_jelolve_a_forrasban
lexikon/HODIT-001_TUDOMANYOS.md	kizart	heber	alak			refáím	egyeb	mar_kizartkent_jelolve_a_forrasban
lexikon/HODIT-001_TUDOMANYOS.md	kizart	heber	alak			nefilím	egyeb	mar_kizartkent_jelolve_a_forrasban
lexikon/HODIT-001_TUDOMANYOS.md	kizart	heber	alak			gibbór	egyeb	mar_kizartkent_jelolve_a_forrasban
lexikon/HODIT-001_TUDOMANYOS.md	szocikkek	heber	lemma	H5303	נְפִלִים	ne.phil	lemma	nem_alkalmazhato
lexikon/HODIT-001_TUDOMANYOS.md	szocikkek	heber	lemma	H7496	רְפָאִים	ra.pah	lemma	nem_alkalmazhato
lexikon/HODIT-001_TUDOMANYOS.md	szocikkek	heber	lemma	H7497	רָפָה	ra.pah	lemma	nem_alkalmazhato
lexikon/HODIT-001_TUDOMANYOS.md	lxx	heber	alak			re.fa.'Im	lxx_idezet	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	lxx	heber	alak			re.fa.'Im	lxx_idezet	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	lxx	heber	alak			ne.fi.Lim	lxx_idezet	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	lxx	heber	alak			re.fa.'Im	lxx_idezet	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	lxx	heber	alak			re.fa.'Im	lxx_idezet	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	lxx	heber	alak			re.fa.'Im	lxx_idezet	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	lxx	heber	alak			re.fa.'Im	lxx_idezet	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	lxx	heber	alak			re.fa.'Im	lxx_idezet	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	lxx	heber	alak			re.fa.'Im	lxx_idezet	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	lxx	heber	alak			ra.Fah	lxx_idezet	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	lxx	heber	alak			ra.Fah	lxx_idezet	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	lxx	heber	alak			ra.Fah	lxx_idezet	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	lxx	heber	alak			ra.Fah	lxx_idezet	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	lxx	heber	alak			re.fa.'Im	lxx_idezet	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	lxx	heber	alak			ra.Fa'	lxx_idezet	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	lxx	heber	alak			ra.Fa'	lxx_idezet	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	lxx	heber	alak			re.fa.'Im	lxx_idezet	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	lxx	heber	alak			re.fa.'Im	lxx_idezet	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	lxx	heber	alak			re.fa.'Im	lxx_idezet	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	lxx	heber	alak			re.fa.'Im	lxx_idezet	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	lxx	heber	alak			re.fa.'Im	lxx_idezet	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	lxx	heber	alak			re.fa.'Im	lxx_idezet	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	lxx	heber	alak			re.fa.'Im	lxx_idezet	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	lxx	heber	alak			re.fa.'Im	lxx_idezet	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	lxx	heber	alak			re.fa.'Im	lxx_idezet	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	lxx	heber	alak			re.fa.'Im	lxx_idezet	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	lxx	heber	alak			re.fa.'Im	lxx_idezet	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	lxx	heber	alak			re.fa.'Im	lxx_idezet	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	lxx	heber	alak			re.fa.'Im	lxx_idezet	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	lxx	heber	alak			re.fa.'Im	lxx_idezet	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	lxx	heber	alak			re.fa.'Im	lxx_idezet	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	lxx	heber	alak			re.fa.'Im	lxx_idezet	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	lxx	heber	alak			re.fa.'Im	lxx_idezet	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	kolofon	heber	alak			refáím	egyeb	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	kolofon	heber	alak			nefilím	egyeb	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	kolofon	heber	alak			gibbór	egyeb	valodinak_tekintve
lexikon/HODIT-001_TUDOMANYOS.md	kolofon	heber	alak			refáím	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	jelmagyarazat	gorog	alak		π	pneuma	egyeb	hamis_gyanus — jelmagyarazat-cimke, nem valodi szoalak
lexikon/ISTENTISZT-001_TUDOMANYOS.md	jelmagyarazat	gorog	alak		ψ	pszükhé	egyeb	hamis_gyanus — jelmagyarazat-cimke, nem valodi szoalak
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		π	epikalesētai	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		π	epikaloumenous	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		π	epikaloumenous	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		π	epikalesamenos	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		π	epikaloumenous	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		π	epikalesētai	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		π	epikalesōntai	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		π	epikaloumenois	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		π	epikaloumenōn	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		π	epikaleisthe	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			k.Ro'	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			Shem	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			i.yik.Ra'	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			Shem	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			i.yik.Ra'	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			Shem	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			i.Yik.ra'-	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			Shem	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			i.yik.Ra'	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			Shem	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			ka.Ra.ti	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			Shem	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			i.yik.Ra'	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			Shem	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			'ek.Ra'	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			shem-	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			kir.'U	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			Shem	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			i.yik.re.'U	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			shem-	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			ka.Ra'	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			shem-	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			kir.'U	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			sh.M	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			ka.Ra.'u	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			shim.	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			kir.'U	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			sh.M	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			'ek.Ra'	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			shem-	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			'ek.Ra'	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			Shem	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			'ek.Ra'	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			Shem	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			kir.'U	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			she.M	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			ka.Ra.'u	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			shim.	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			ko.Re'	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			Shem	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			k.Ro'	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			Shem	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			yik.Ra'	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			sh.M	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	elofordulasok	heber	alak			él olám	igeszoveg	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	kizart	heber	alak			kárá	egyeb	mar_kizartkent_jelolve_a_forrasban
lexikon/ISTENTISZT-001_TUDOMANYOS.md	kizart	heber	alak			be	egyeb	mar_kizartkent_jelolve_a_forrasban
lexikon/ISTENTISZT-001_TUDOMANYOS.md	kizart	heber	alak			nikrá … al	egyeb	mar_kizartkent_jelolve_a_forrasban
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	lemma	G1941	ἐπικαλέω	epikaleō	lemma	nem_alkalmazhato
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	lemma	H7121	קָרָא	qa.ra	lemma	nem_alkalmazhato
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	lemma	H8034	שֵׁם	shem	lemma	nem_alkalmazhato
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	lemma	G0994	βοάω	boaō	lemma	nem_alkalmazhato
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	lemma	G2564	καλέω	kaleō	lemma	nem_alkalmazhato
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		ν	t. onoma	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		π	epi	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		θ	theon	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		θ	theúsz	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		Κ	Kaiszara	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		Σ	Szebaszton	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		Κ	t. Kürion Iészún	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		μ	martüra	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		θ	t. theon	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		π	patera	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		κ	t. kürion	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		ν	t. onoma küriú	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		μ	mú	egyeb	valodinak_tekintve
