fajl	blokk	nyelv	tipus	strong	szo	atirat
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	lemma	G1941	ἐπικαλέω	epikaleō
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	lemma	H7121	קָרָא	qa.ra
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	lemma	H8034	שֵׁם	shem
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	lemma	G0994	βοάω	boaō
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	lemma	G2564	καλέω	kaleō
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		ν	t. onoma
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		π	epi
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		θ	theon
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		θ	theúsz
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		Κ	Kaiszara
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		Σ	Szebaszton
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		Κ	t. Kürion Iészún
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		μ	martüra
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		θ	t. theon
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		π	patera
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		κ	t. kürion
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		ν	t. onoma küriú
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		μ	mú
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		σ	szú
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		π	epikaleó
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		π	epikaló
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		π	epekalesza
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		π	epikalúmai
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		π	epikeklémai
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		π	epekekléto
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		π	epikekléto
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		π	epekléthén
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		π	epikaleszomai
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		π	epekaleszamén
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		τ	tina
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		κ	ekaleszan
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		π	ho epikalúmenosz
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		ς	hosz epikaleitai
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		π	ho epiklétheisz
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		ς	hosz epekléthé
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		τ	tina
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		ε	ei patera epikaleiszthe ton
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		π	epikaleitai to onoma tinosz epi tina
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		ο	hoi tú Khrisztú
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		τ	tini
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		κ	katégoreó
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		ε	ei tó oikodeszpoté Bélzebúl epekaleszan
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		π	poszó mallon toisz oikiakoisz autú
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		τ	ton kürion Iészún
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		β	boéthon
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		τ	tina martüra
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		Κ	Kaiszara
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		τ	ton Szebaszton
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		π	epikalúmai to onoma tú küriú
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		τ	ton kürion
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		π	epikaleiszthai túsz Theúsz
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		β	boaó
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		β	boó
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		β	boé
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		κ	kaleó
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		κ	kradzó
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		κ	kraugadzó
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		κ	kradzó
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		β	boaó
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		ν	hon Briareón kaleúszi theoi
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		ν	onoma kalein tina
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		ν	k. onoma epi tini
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		τ	k. tina epi tó onomati tú patrosz
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		κ	ho kalúmenosz
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		κ	kaleó
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		κ	kaló
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		κ	ek
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			kárá sum … al
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			kárá sum JHVH
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			kárá
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			kárá besém JHVH
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			kárá
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			k. besém J., azaz kárá besém JHVH
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			J., azaz JHVH
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			J., azaz JHVH
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			kárá com
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			kárá móadé JHVH
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			k., azaz kárá
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			le
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			al
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			le
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			kárá lesálóm éléhá
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			mikrá
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			hakkeriá
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			el
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			kárá
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			sém
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			smh
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			vsm
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			hassém
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			JHVH
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			sm
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			szm
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			semá
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			sém
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			sm
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			s., azaz sém
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			s., azaz sém
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			záak
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			cáak
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			kárá
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			záak al
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			kárá
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		π	ἐπικαλέω, epikaleō G1941
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		π	ἐπικαλέω, epikaleō G1941
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		π	ἐπικαλέω, epikaleō G1941
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		π	ἐπικαλέω, epikaleō G1941
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		π	ἐπικαλέω, epikaleō G1941
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		π	ἐπικαλέω, epikaleō G1941
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		π	ἐπικαλέω, epikaleō G1941
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		π	ἐπικαλέω, epikaleō G1941
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		π	ἐπικαλέω, epikaleō G1941
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		π	ἐπικαλέω, epikaleō G1941
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		π	ἐπικαλέω, epikaleō G1941
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		π	ἐπικαλέω, epikaleō G1941
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		π	ἐπικαλέω, epikaleō G1941
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		π	ἐπικαλέω, epikaleō G1941
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		π	ἐπικαλέω, epikaleō G1941
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		π	ἐπικαλέω, epikaleō G1941
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		β	boaō G0994
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		π	ἐπικαλέω, epikaleō G1941
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		π	ἐπικαλέω, epikaleō G1941
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		κ	kaleō G2564
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		κ	kaleō G2564
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			k.Ro'
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			i.yik.Ra'
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			i.yik.Ra'
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			i.Yik.ra'-
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			i.yik.Ra'
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			'ek.Ra'
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			kir.'U
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			i.yik.re.'U
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			ka.Ra'
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			k.Ro'
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			yik.Ra'
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			'ek.Ra'
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			'ek.Ra'
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			'ek.Ra'
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			ko.Re'
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			kir.'U
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			kir.'U
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			kir.'U
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			ka.Ra.'u
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			ka.Ra.'u
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			ka.Ra.ti
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			i.yik.Ra'
lexikon/ISTENTISZT-001_TUDOMANYOS.md	kolofon	heber	alak			kárá
lexikon/ISTENTISZT-001_TUDOMANYOS.md	kolofon	heber	alak			be
lexikon/ISTENTISZT-001_TUDOMANYOS.md	kolofon	heber	alak			nikrá … al
lexikon/ISTENTISZT-001_TUDOMANYOS.md	kolofon	heber	alak			kárá besém
lexikon/KIRALY-001_TUDOMANYOS.md	jelmagyarazat	gorog	alak		π	pneuma
lexikon/KIRALY-001_TUDOMANYOS.md	jelmagyarazat	gorog	alak		ψ	pszükhé
lexikon/KIRALY-001_TUDOMANYOS.md	elofordulasok	gorog	alak		τ	taxin
lexikon/KIRALY-001_TUDOMANYOS.md	elofordulasok	gorog	alak		τ	taxin
lexikon/KIRALY-001_TUDOMANYOS.md	elofordulasok	gorog	alak		τ	taxin
lexikon/KIRALY-001_TUDOMANYOS.md	elofordulasok	gorog	alak		τ	taxin
lexikon/KIRALY-001_TUDOMANYOS.md	elofordulasok	gorog	alak		μ	amētōr
lexikon/KIRALY-001_TUDOMANYOS.md	elofordulasok	heber	alak			kho.Hen
lexikon/KIRALY-001_TUDOMANYOS.md	elofordulasok	heber	alak			ko.ha.Nim
lexikon/KIRALY-001_TUDOMANYOS.md	elofordulasok	heber	alak			mam.Le.khet
lexikon/KIRALY-001_TUDOMANYOS.md	elofordulasok	heber	alak			sha.Lem
lexikon/KIRALY-001_TUDOMANYOS.md	elofordulasok	heber	alak			kho.Hen
lexikon/KIRALY-001_TUDOMANYOS.md	elofordulasok	heber	alak			kho.Hen
lexikon/KIRALY-001_TUDOMANYOS.md	elofordulasok	heber	alak			kis.'
lexikon/KIRALY-001_TUDOMANYOS.md	elofordulasok	heber	alak			kóhén
lexikon/KIRALY-001_TUDOMANYOS.md	szocikkek	gorog	lemma	G0282	ἀμήτωρ	amētōr
lexikon/KIRALY-001_TUDOMANYOS.md	szocikkek	gorog	lemma	G0813	ἄτακτος	ataktos
lexikon/KIRALY-001_TUDOMANYOS.md	szocikkek	gorog	lemma	G5010	τάξις	taxis
lexikon/KIRALY-001_TUDOMANYOS.md	szocikkek	heber	lemma	H3548	כֹּהֵן	ko.hen
lexikon/KIRALY-001_TUDOMANYOS.md	szocikkek	heber	lemma	H3678	כִּסֵּא	kis.se
lexikon/KIRALY-001_TUDOMANYOS.md	szocikkek	heber	lemma	H4467	מַמְלָכָה	mam.la.khah
lexikon/KIRALY-001_TUDOMANYOS.md	szocikkek	heber	lemma	H8004	שָׁלֵם	sha.lem
lexikon/KIRALY-001_TUDOMANYOS.md	szocikkek	heber	alak			mamlekhet kóhaním
lexikon/KIRALY-001_TUDOMANYOS.md	szocikkek	heber	alak			kóhén midján
lexikon/KIRALY-001_TUDOMANYOS.md	szocikkek	heber	alak			kóhaním
lexikon/KIRALY-001_TUDOMANYOS.md	lxx	gorog	alak		τ	τάξις, taxis G5010
lexikon/KIRALY-001_TUDOMANYOS.md	lxx	heber	alak			kho.Hen
lexikon/KIRALY-001_TUDOMANYOS.md	lxx	heber	alak			sha.Lem
lexikon/KIRALY-001_TUDOMANYOS.md	lxx	heber	alak			ko.ha.Nim
lexikon/KIRALY-001_TUDOMANYOS.md	lxx	heber	alak			kho.Hen
lexikon/KIRALY-001_TUDOMANYOS.md	lxx	heber	alak			kho.Hen
lexikon/MENNY-001_TUDOMANYOS.md	jelmagyarazat	gorog	alak		π	pneuma
lexikon/MENNY-001_TUDOMANYOS.md	jelmagyarazat	gorog	alak		ψ	pszükhé
lexikon/MENNY-001_TUDOMANYOS.md	elofordulasok	heber	alak			ve.nei-
lexikon/MENNY-001_TUDOMANYOS.md	elofordulasok	heber	alak			'E.lo.Him
lexikon/MENNY-001_TUDOMANYOS.md	elofordulasok	heber	alak			ne.fi.Lim
lexikon/MENNY-001_TUDOMANYOS.md	elofordulasok	heber	alak			ne.fi.Lim
lexikon/MENNY-001_TUDOMANYOS.md	elofordulasok	heber	alak			be.Nei
lexikon/MENNY-001_TUDOMANYOS.md	elofordulasok	heber	alak			'E.lo.Him
lexikon/MENNY-001_TUDOMANYOS.md	elofordulasok	heber	alak			be.Nei
lexikon/MENNY-001_TUDOMANYOS.md	elofordulasok	heber	alak			'E.lo.Him
lexikon/MENNY-001_TUDOMANYOS.md	elofordulasok	heber	alak			be.Nei
lexikon/MENNY-001_TUDOMANYOS.md	elofordulasok	heber	alak			'E.lo.Him
lexikon/MENNY-001_TUDOMANYOS.md	elofordulasok	heber	alak			bené háelóhím
lexikon/MENNY-001_TUDOMANYOS.md	elofordulasok	heber	alak			nefilím
lexikon/MENNY-001_TUDOMANYOS.md	elofordulasok	heber	alak			gibbórím
lexikon/MENNY-001_TUDOMANYOS.md	elofordulasok	heber	alak			nefilím
lexikon/MENNY-001_TUDOMANYOS.md	elofordulasok	heber	alak			bené háelóhím
lexikon/MENNY-001_TUDOMANYOS.md	elofordulasok	heber	alak			bené elóhím
lexikon/MENNY-001_TUDOMANYOS.md	kizart	heber	alak			הָ
lexikon/MENNY-001_TUDOMANYOS.md	kizart	heber	alak			bené (há
lexikon/MENNY-001_TUDOMANYOS.md	kizart	heber	alak			nefilím
lexikon/MENNY-001_TUDOMANYOS.md	kizart	heber	alak			refáím
lexikon/MENNY-001_TUDOMANYOS.md	szocikkek	heber	lemma	H0430	אֱלֹהִים	e.lo.him
lexikon/MENNY-001_TUDOMANYOS.md	szocikkek	heber	lemma	H1121	בֵּן	ben
lexikon/MENNY-001_TUDOMANYOS.md	szocikkek	heber	lemma	H5303	נְפִלִים	ne.phil
lexikon/MENNY-001_TUDOMANYOS.md	lxx	heber	alak			ve.nei-
lexikon/MENNY-001_TUDOMANYOS.md	lxx	heber	alak			ne.fi.Lim
lexikon/MENNY-001_TUDOMANYOS.md	lxx	heber	alak			be.Nei
lexikon/MENNY-001_TUDOMANYOS.md	lxx	heber	alak			be.Nei
lexikon/MENNY-001_TUDOMANYOS.md	lxx	heber	alak			be.Nei
lexikon/MENNY-001_TUDOMANYOS.md	lxx	heber	alak			ne.fi.Lim
lexikon/MENNY-001_TUDOMANYOS.md	kolofon	heber	alak			הָ
lexikon/MENNY-001_TUDOMANYOS.md	kolofon	heber	alak			bené (há
lexikon/MENNY-001_TUDOMANYOS.md	kolofon	heber	alak			nefilím
lexikon/MENNY-001_TUDOMANYOS.md	kolofon	heber	alak			refáím
lexikon/MENNY-001_TUDOMANYOS.md	kolofon	heber	alak			הָ
lexikon/MENNY-001_TUDOMANYOS.md	kolofon	heber	alak			bené (há
lexikon/MENNY-001_TUDOMANYOS.md	kolofon	heber	alak			nefilím
lexikon/TEREMT-001_TUDOMANYOS.md	jelmagyarazat	gorog	alak		π	pneuma
lexikon/TEREMT-001_TUDOMANYOS.md	jelmagyarazat	gorog	alak		ψ	pszükhé
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		β	abusson
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		β	abusson
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		β	abussou
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		β	abussou
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		β	abussou
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		β	abussou
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		β	abussou
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		β	abüsszosz
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		β	abüsszosz
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		β	abüsszosz
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		β	abüsszosz
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		β	Abaddón
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		π	Apollüón
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		β	abüsszosz
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		β	abüsszosz
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		β	abüsszosz
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.Hom
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.Hom
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.Hom
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.Hom
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.ho.Mot
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.ho.Mot
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.ho.Mot
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.Hom
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.Hom
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.Hom
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.Hom
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.ho.Mot
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.Hom
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.Hom
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.ho.Mot
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.ho.Mot
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			t.ho.Mot
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			Te.hom
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.ho.Mot
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.ho.Mot
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.ho.Mot
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.ho.Mot
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.ho.Mot
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.ho.Mot
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.Hom
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.hom
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.Hom
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.ho.Mot
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.Hom
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.Hom
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.Hom
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.Hom
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.Hom
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.hOm
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			tehóm
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			tehóm
lexikon/TEREMT-001_TUDOMANYOS.md	kizart	gorog	alak		β	abüsszosz
lexikon/TEREMT-001_TUDOMANYOS.md	kizart	heber	alak			tehóm
lexikon/TEREMT-001_TUDOMANYOS.md	szocikkek	gorog	lemma	G0012	ἄβυσσος	abussos
lexikon/TEREMT-001_TUDOMANYOS.md	szocikkek	heber	lemma	H8415	תְּהוֹם	te.hom
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	gorog	alak		β	ἄβυσσος, abussos G0012
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	gorog	alak		β	ἄβυσσος, abussos G0012
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	gorog	alak		β	ἄβυσσος, abussos G0012
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	gorog	alak		β	ἄβυσσος, abussos G0012
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	gorog	alak		β	ἄβυσσος, abussos G0012
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	gorog	alak		β	ἄβυσσος, abussos G0012
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	gorog	alak		β	ἄβυσσος, abussos G0012
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	gorog	alak		β	ἄβυσσος, abussos G0012
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	gorog	alak		β	ἄβυσσος, abussos G0012
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	gorog	alak		β	ἄβυσσος, abussos G0012
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	gorog	alak		β	ἄβυσσος, abussos G0012
